;;;;;;;;;Total;Total;Total;Total;Total;Short;Short;Short;Medium;Medium;Medium;Long;Long;Long;;;;;;;;;;;#NAME?
1642;Ignasi Miquel;es ESP;DF;Getafe;es La Liga;25;1992;3.5;14.6;26.3;55.4;338.3;171.4;3.14;4.00;78.6;8.29;12.0;69.0;3.14;10.0;31.4;0.00;0.00;0.06;0.00;0.00;2.00;0.57;0.29;1.71;Matches;174f09a6
1643;Kevin Mirallas;be BEL;FWMF;Fiorentina;it Serie A;30;1987;14.4;21.7;30.6;70.7;346.7;106.5;10.4;12.5;83.3;7.71;10.6;73.0;2.08;3.96;52.6;0.07;0.10;0.10;-0.03;1.88;2.64;1.11;0.63;3.06;Matches;aa51343f
1644;Jorge Miramón;es ESP;DF;Huesca;es La Liga;29;1989;27.7;35.4;48.3;73.3;640.4;308.6;16.3;18.7;87.3;13.6;18.3;74.5;4.44;8.27;53.7;0.00;0.07;0.07;-0.07;0.94;2.82;1.37;0.76;4.26;Matches;7f4c7c9f
1645;Miranda;br BRA;DF;Inter;it Serie A;33;1984;12.9;57.2;63.9;89.6;1090.3;408.5;20.7;22.2;93.4;28.4;30.3;93.6;6.90;9.69;71.2;0.00;0.01;0.02;-0.01;0.16;2.40;0.08;0.00;3.72;Matches;314f2124
1646;Antonio Mirante;it ITA;GK;Roma;it Serie A;35;1983;11.0;19.9;29.0;68.7;670.9;556.5;1.55;1.55;100.0;9.09;9.36;97.1;9.27;18.0;51.5;0.00;0.00;0.00;0.00;0.00;0.45;0.00;0.00;0.00;Matches;30223b33
1647;Virgil Misidjan;nl NED;MFFW;Nürnberg;de Bundesliga;25;1993;17.1;15.7;23.1;68.1;225.6;55.1;9.94;11.9;83.7;3.74;6.20;60.4;1.23;2.28;53.8;0.06;0.05;0.15;0.01;0.47;0.88;0.88;0.29;2.28;Matches;09bcc566
1648;Simone Missiroli;it ITA;MF;SPAL;it Serie A;32;1986;30.5;41.1;49.9;82.4;661.3;193.7;20.8;23.6;87.9;16.2;18.9;85.9;2.66;3.97;66.9;0.00;0.04;0.06;-0.04;0.89;4.07;0.62;0.20;5.61;Matches;331c0a43
1649;Kostas Mitroglou;gr GRE;FW;Marseille;fr Ligue 1;30;1988;6.4;11.6;15.9;72.5;143.1;16.7;5.47;7.81;70.0;2.97;3.59;82.6;0.63;0.94;66.7;0.00;0.03;0.03;-0.03;0.63;0.47;0.00;0.00;0.78;Matches;c6ac6579
1650;Aleksandar Mitrovi?;rs SRB;FW;Fulham;eng Premier League;23;1994;36.4;20.5;28.6;71.5;255.4;45.6;13.1;17.0;77.1;5.08;7.01;72.5;0.60;0.99;61.1;0.08;0.09;0.05;-0.01;0.85;1.26;0.44;0.00;1.70;Matches;3925dbd6
1651;Stefan Mitrovi?;rs SRB;DF;Strasbourg;fr Ligue 1;28;1990;33.6;37.5;41.5;90.4;747.9;250.1;11.0;12.2;90.7;21.2;22.3;94.9;4.55;5.98;76.1;0.00;0.01;0.01;-0.01;0.06;0.77;0.00;0.00;1.49;Matches;e6777e6b
1652;Maximilian Mittelstädt;de GER;DFMF;Hertha BSC;de Bundesliga;21;1997;20.0;32.5;44.9;72.3;570.5;174.4;16.5;18.9;87.1;11.2;16.0;70.0;4.00;7.20;55.6;0.05;0.09;0.08;-0.04;0.95;2.30;1.05;0.60;3.40;Matches;88d4144a
1653;Henrikh Mkhitaryan;am ARM;FWMF;Arsenal;eng Premier League;29;1989;18.2;36.0;48.1;74.8;507.7;146.6;21.8;25.9;84.1;10.3;13.1;78.2;1.76;3.85;45.7;0.22;0.34;0.24;-0.12;1.59;3.74;1.65;0.16;5.88;Matches;dd0daf32
1654;Luka Modri?;hr CRO;MF;Real Madrid;es La Liga;32;1985;29.0;59.1;68.5;86.3;1053.9;302.6;28.7;31.0;92.5;21.1;23.5;89.6;7.72;10.1;76.7;0.21;0.13;0.13;0.08;1.86;7.69;1.38;0.21;10.2;Matches;6025fab1
1655;Kevin Möhwald;de GER;MF;Werder Bremen;de Bundesliga;25;1993;9.7;41.9;52.4;79.9;621.5;185.5;24.6;28.0;87.9;13.2;15.3;86.5;2.68;4.33;61.9;0.10;0.09;0.10;0.01;0.93;3.71;0.93;0.10;5.77;Matches;a5ce09f2
1656;Niklas Moisander;fi FIN;DF;Werder Bremen;de Bundesliga;32;1985;29.3;57.0;66.3;85.9;1224.7;497.8;14.3;15.5;92.1;33.5;36.5;91.9;8.91;13.2;67.3;0.00;0.03;0.05;-0.03;0.41;5.60;0.38;0.14;6.72;Matches;844823
1657;Johan Mojica;co COL;FWMF;Girona;es La Liga;25;1992;0.2;30.0;45.0;66.7;705.0;285.0;20.0;25.0;80.0;0.00;5.00;0.0;10.0;15.0;66.7;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;5.00;Matches;608f2092
1658;Hakim El Mokeddem;br BRA;FWMF;Toulouse;fr Ligue 1;19;1999;0.3;40.0;46.7;85.7;543.3;106.7;23.3;23.3;100.0;13.3;16.7;80.0;0.00;3.33;0.0;0.00;1.00;0.33;-1.00;3.33;0.00;3.33;3.33;3.33;Matches;e493cff8
1659;Jorge Molina;es ESP;FW;Getafe;es La Liga;36;1982;29.4;16.8;26.0;64.7;234.6;64.6;10.4;13.9;74.9;4.56;6.94;65.7;0.95;1.43;66.7;0.17;0.22;0.13;-0.05;1.50;1.39;1.05;0.07;2.86;Matches;43f71e77
1660;Cristian Molinaro;it ITA;DFMF;Frosinone;it Serie A;35;1983;12.9;32.0;45.3;70.6;585.0;273.0;14.9;16.9;88.1;12.9;17.2;75.2;3.88;8.37;46.3;0.00;0.09;0.07;-0.09;1.09;3.10;1.09;0.62;4.03;Matches;1c8c5aed
1661;Victor Mollejo;es ESP;FWDF;Atlético Madrid;es La Liga;17;2001;0.7;27.1;34.3;79.2;222.9;27.1;22.9;22.9;100.0;1.43;5.71;25.0;0.00;0.00;;0.00;0.00;0.00;0.00;1.43;0.00;0.00;0.00;0.00;Matches;23fffc06
1662;Florent Mollet;fr FRA;MF;Montpellier;fr Ligue 1;26;1991;28.5;41.4;52.0;79.6;720.6;196.3;19.9;22.2;89.9;14.7;17.5;84.2;5.09;8.98;56.6;0.14;0.25;0.20;-0.11;2.39;4.49;0.84;0.28;5.89;Matches;7e82a78f
1663;Gabriele Moncini;it ITA;MF;SPAL;it Serie A;22;1996;0.1;0.00;0.00;;0.00;0.00;0.00;0.00;;0.00;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;10.0;0.00;0.00;0.00;0.00;Matches;c4efe2b4
1664;Thomas Monconduit;fr FRA;MF;Amiens;fr Ligue 1;27;1991;31.3;36.3;47.1;77.2;647.3;228.5;16.7;19.9;83.7;14.3;17.5;81.9;4.22;6.68;63.2;0.03;0.07;0.06;-0.04;1.02;4.95;0.51;0.03;6.36;Matches;84d94b91
1665;Kévin Monnet-Paquet;fr FRA;DFMF;Saint-Étienne;fr Ligue 1;29;1988;16.5;32.7;42.0;77.9;457.5;129.9;19.4;22.5;86.3;11.0;14.1;78.4;0.91;1.76;51.7;0.06;0.06;0.05;0.00;0.85;1.94;0.67;0.24;3.39;Matches;4a57580c
1666;Nacho Monreal;es ESP;DF;Arsenal;eng Premier League;32;1986;20.7;55.4;64.6;85.7;799.9;270.8;31.2;33.5;93.1;18.6;21.8;85.4;2.56;4.44;57.6;0.14;0.08;0.06;0.06;0.53;2.42;0.72;0.14;4.20;Matches;d4cb83cc
1667;Francisco Montero;es ESP;DF;Atlético Madrid;es La Liga;19;1999;4.5;26.9;36.9;72.9;480.2;193.8;10.7;11.6;92.3;12.7;16.0;79.2;2.22;7.56;29.4;0.00;0.00;0.00;0.00;0.00;1.11;0.22;0.00;1.33;Matches;3e96f3e7
1668;Cristóbal Montiel;es ESP;FW;Fiorentina;it Serie A;18;2000;0.1;30.0;50.0;60.0;670.0;530.0;10.0;20.0;50.0;20.0;30.0;66.7;0.00;0.00;;0.00;4.00;3.00;-4.00;20.0;10.0;20.0;0.00;30.0;Matches;dd52d069
1669;Martín Montoya;es ESP;DF;Brighton;eng Premier League;27;1991;24.1;37.3;47.8;78.1;576.1;252.0;20.6;23.4;88.1;13.6;17.6;77.3;2.20;4.15;53.0;0.04;0.05;0.06;-0.01;0.75;2.45;1.08;0.62;3.65;Matches;5cec2487
1670;Aaron Mooy;au AUS;MFFW;Huddersfield;eng Premier League;27;1990;25.9;41.4;55.4;74.8;650.8;209.2;23.4;26.8;87.4;11.1;14.3;77.6;4.75;9.19;51.7;0.04;0.10;0.10;-0.06;1.66;5.52;0.93;0.31;5.95;Matches;47b7e3af
1671;Emre Mor;tr TUR;FWMF;Celta Vigo;es La Liga;21;1997;4.1;15.9;21.7;73.0;246.1;62.2;6.10;7.80;78.1;5.61;7.56;74.2;1.46;1.95;75.0;0.00;0.02;0.02;-0.02;0.49;1.71;0.49;0.00;3.17;Matches;0c3f7197
1672;Alfredo Morales;us USA;MF;Düsseldorf;de Bundesliga;28;1990;17.0;29.5;39.9;73.8;530.5;160.6;12.9;16.8;76.8;11.9;15.5;77.2;3.59;5.35;67.0;0.06;0.06;0.06;-0.01;0.47;2.29;0.41;0.06;3.53;Matches;ff45add5
1673;Álvaro Morata;es ESP;FW;Chelsea;eng Premier League;25;1992;10.5;16.8;22.2;75.5;206.9;18.5;9.52;11.5;82.6;4.00;5.43;73.7;0.76;1.14;66.7;0.00;0.02;0.04;-0.02;0.67;1.24;0.00;0.00;1.24;Matches;129af0db
1674;Álvaro Morata;es ESP;FW;Atlético Madrid;es La Liga;25;1992;12.0;12.7;22.2;57.1;142.0;19.3;8.17;12.8;64.1;2.42;4.83;50.0;0.17;0.67;25.0;0.08;0.06;0.04;0.02;0.42;0.67;0.42;0.00;1.00;Matches;129af0db
1675;Jan Morávek;cz CZE;MF;Augsburg;de Bundesliga;28;1989;8.4;37.3;47.5;78.4;580.0;119.8;18.5;22.6;81.6;12.0;15.1;79.5;3.57;4.64;76.9;0.24;0.07;0.04;0.17;0.95;2.50;0.36;0.00;3.33;Matches;e7d22eae
1676;Steven Moreira;fr FRA;DFMF;Toulouse;fr Ligue 1;23;1994;9.6;32.7;43.0;76.0;500.9;186.3;19.1;21.7;88.0;11.3;14.7;76.6;1.98;4.27;46.3;0.00;0.02;0.04;-0.02;0.42;2.19;0.52;0.31;3.02;Matches;f10983ae
1677;Jérémy Morel;mg MAD;DF;Lyon;fr Ligue 1;34;1984;11.8;53.4;60.3;88.6;1053.7;431.9;18.3;19.8;92.3;28.5;30.0;94.9;6.10;8.81;69.2;0.00;0.01;0.01;-0.01;0.25;4.32;0.00;0.00;5.68;Matches;e97150c0
1678;Alberto Moreno;es ESP;DF;Liverpool;eng Premier League;26;1992;1.7;60.6;71.2;85.1;1014.1;290.6;25.9;27.6;93.6;31.8;35.3;90.0;2.35;5.88;40.0;0.00;0.06;0.12;-0.06;1.76;3.53;2.35;0.59;7.06;Matches;11b9265b
1679;Álex Moreno;es ESP;DF;Rayo Vallecano;es La Liga;25;1993;34.8;33.1;44.1;75.0;478.8;165.3;20.2;23.2;87.1;9.80;13.2;74.5;1.61;4.05;39.7;0.03;0.07;0.08;-0.05;0.89;2.01;1.01;0.32;3.36;Matches;16e9d0ea
1680;Gerard Moreno;es ESP;FW;Villarreal;es La Liga;26;1992;25.7;21.0;30.0;69.9;357.4;77.4;10.6;13.9;76.4;7.20;9.92;72.5;2.53;3.42;73.9;0.04;0.15;0.10;-0.11;1.48;1.83;0.78;0.16;3.42;Matches;81f0781e
1681;Héctor Moreno;mx MEX;DF;Real Sociedad;es La Liga;30;1988;21.5;48.2;56.8;84.9;938.8;351.5;16.1;17.2;94.0;26.3;28.6;92.0;5.12;9.12;56.1;0.00;0.02;0.03;-0.02;0.19;3.02;0.09;0.00;4.37;Matches;5d311e8d
1682;Sergio Moreno;es ESP;FW;Rayo Vallecano;es La Liga;19;1999;0.2;10.0;10.0;100.0;175.0;0.00;5.00;5.00;100.0;5.00;5.00;100.0;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;014b57f5
1683;Emiliano Moretti;it ITA;DF;Torino;it Serie A;37;1981;22.3;41.0;48.1;85.3;761.6;302.9;15.8;17.0;93.4;20.7;23.0;90.0;4.39;7.13;61.6;0.00;0.00;0.01;-0.00;0.09;3.45;0.18;0.09;5.29;Matches;55667895
1684;Wes Morgan;jm JAM;DF;Leicester City;eng Premier League;34;1984;21.4;33.9;41.9;80.8;619.3;208.4;12.6;14.7;85.4;17.1;20.3;84.6;3.32;5.37;61.7;0.00;0.01;0.00;-0.01;0.14;1.26;0.00;0.00;2.01;Matches;80c31c97
1685;Manu Morlanes;es ESP;MF;Villarreal;es La Liga;19;1999;6.8;39.6;47.6;83.0;690.3;206.0;18.2;21.2;86.1;16.2;18.8;85.9;3.97;4.85;81.8;0.44;0.25;0.07;0.19;1.32;6.03;1.03;0.00;7.65;Matches;a0255c67
1686;Loren Morón;es ESP;FW;Betis;es La Liga;24;1993;21.7;11.9;16.4;73.0;146.6;26.8;7.33;8.76;83.7;3.23;4.42;72.9;0.28;0.65;42.9;0.00;0.06;0.03;-0.06;0.51;0.60;0.32;0.00;1.20;Matches;3aa4a3be
1687;Sean Morrison;eng ENG;DF;Cardiff City;eng Premier League;27;1991;33.8;15.6;27.0;58.0;316.8;163.2;4.94;7.72;64.0;7.75;10.8;72.0;2.46;7.07;34.7;0.09;0.11;0.08;-0.02;0.65;1.09;0.21;0.00;1.45;Matches;09fec029
1688;Victor Moses;ng NGA;FW;Chelsea;eng Premier League;27;1990;0.3;33.3;43.3;76.9;343.3;20.0;26.7;30.0;88.9;3.33;3.33;100.0;0.00;0.00;;0.00;0.33;0.00;-0.33;3.33;0.00;0.00;0.00;0.00;Matches;e726e11e
1689;Lebo Mothiba;za RSA;FW;Strasbourg;fr Ligue 1;22;1996;19.7;17.1;22.2;76.7;214.4;16.6;10.1;12.4;80.8;4.52;5.69;79.5;0.56;0.81;68.8;0.10;0.07;0.06;0.03;0.76;0.36;0.25;0.00;1.12;Matches;3eaf8817
1690;Lebo Mothiba;za RSA;FW;Lille;fr Ligue 1;22;1996;2.8;12.9;15.7;81.8;132.1;12.1;8.21;9.64;85.2;0.36;0.71;50.0;1.07;1.07;100.0;0.00;0.04;0.04;-0.04;0.71;0.36;0.00;0.00;0.71;Matches;3eaf8817
1691;François Moubandje;ch SUI;DF;Toulouse;fr Ligue 1;28;1990;21.5;35.8;47.2;75.8;610.8;235.7;16.6;18.9;87.7;14.6;19.1;76.2;3.53;6.56;53.9;0.00;0.05;0.06;-0.05;0.60;2.47;0.33;0.28;3.49;Matches;6ca88b2a
1692;Jessy Moulin;fr FRA;GK;Saint-Étienne;fr Ligue 1;32;1986;1.0;28.0;32.0;87.5;608.0;425.0;4.00;4.00;100.0;21.0;23.0;91.3;3.00;5.00;60.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;28a65a2c
1693;Steve Mounié;bj BEN;FW;Huddersfield;eng Premier League;23;1994;19.8;18.2;28.8;63.2;235.1;42.2;11.8;17.2;68.6;5.20;7.78;66.9;0.40;0.91;44.4;0.15;0.10;0.07;0.06;0.91;1.62;0.15;0.00;1.72;Matches;19ba6c6d
1694;Lucas Moura;br BRA;FWMF;Tottenham;eng Premier League;25;1992;23.6;23.6;31.9;74.1;315.2;74.9;13.9;16.4;84.5;7.08;10.1;69.9;0.85;1.78;47.6;0.00;0.06;0.06;-0.06;1.14;1.74;0.68;0.04;2.67;Matches;2b622f01
1695;Herman Moussaki;fr FRA;MFFW;Caen;fr Ligue 1;19;1999;2.3;13.0;17.8;73.2;137.0;20.0;10.9;12.6;86.2;1.30;2.17;60.0;0.00;0.00;;0.43;0.09;0.04;0.35;1.74;0.00;0.00;0.00;0.43;Matches;63a10528
1696;Lys Mousset;fr FRA;FW;Bournemouth;eng Premier League;22;1996;4.1;21.2;30.2;70.2;256.8;54.1;14.4;18.8;76.6;5.37;7.80;68.8;0.24;0.24;100.0;0.00;0.07;0.17;-0.07;0.98;2.20;0.98;0.00;2.93;Matches;d9cfca3d
1697;João Moutinho;pt POR;MF;Wolves;eng Premier League;31;1986;33.7;48.9;61.5;79.6;917.9;268.4;19.2;21.5;89.5;21.1;24.5;86.1;6.94;12.3;56.7;0.24;0.19;0.18;0.04;2.49;4.78;1.22;0.45;6.53;Matches;f5a00fa4
1698;Samuel Moutoussamy;cd COD;MFFW;Nantes;fr Ligue 1;21;1996;18.3;28.5;36.0;79.3;397.0;89.9;17.0;19.7;86.4;7.76;9.56;81.1;1.48;2.84;51.9;0.16;0.10;0.06;0.06;1.15;2.46;0.71;0.05;3.33;Matches;af0c835b
1699;Toni Moya;es ESP;DF;Atlético Madrid;es La Liga;20;1998;1.0;45.0;49.0;91.8;867.0;323.0;18.0;18.0;100.0;21.0;22.0;95.5;5.00;8.00;62.5;0.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;3.00;Matches;9e098912
1700;Javi Moyano;es ESP;DF;Valladolid;es La Liga;32;1986;23.3;30.3;41.6;72.9;522.7;218.9;14.4;16.4;88.0;13.0;17.0;76.3;2.49;6.27;39.7;0.00;0.01;0.03;-0.01;0.43;2.06;0.39;0.09;2.96;Matches;933e8c8a
1701;Samuel Mráz;sk SVK;FW;Empoli;it Serie A;21;1997;1.9;17.9;22.1;81.0;216.8;2.11;11.1;12.1;91.3;4.74;6.84;69.2;0.53;0.53;100.0;0.00;0.16;0.11;-0.16;1.05;0.53;0.00;0.00;0.00;Matches;be6c1ccc
1702;Ndombe Mubele;cd COD;FW;Toulouse;fr Ligue 1;24;1994;5.2;13.3;17.1;77.5;182.7;32.7;7.88;9.23;85.4;3.08;3.85;80.0;1.15;1.54;75.0;0.00;0.06;0.02;-0.06;0.58;0.38;0.58;0.19;0.96;Matches;176674ab
1703;Lukas Mühl;de GER;DF;Nürnberg;de Bundesliga;21;1997;31.0;39.6;47.3;83.8;827.9;251.5;11.0;12.2;90.2;22.6;24.6;91.9;5.52;9.42;58.6;0.00;0.03;0.03;-0.03;0.13;1.77;0.03;0.00;2.26;Matches;6b32d0a6
1704;Nordi Mukiele;fr FRA;DF;RB Leipzig;de Bundesliga;20;1997;13.6;38.2;53.2;71.8;594.8;284.3;19.6;23.2;84.4;12.9;17.9;72.0;3.38;6.84;49.5;0.07;0.12;0.13;-0.04;0.81;2.94;1.32;0.59;5.51;Matches;ac73ec79
1705;Florian Müller;de GER;GK;Mainz 05;de Bundesliga;20;1997;24.0;22.7;34.9;65.0;764.5;575.2;1.71;1.71;100.0;10.4;10.5;99.2;10.6;22.6;47.0;0.00;0.00;0.00;0.00;0.08;0.42;0.00;0.00;0.00;Matches;cbac6ec9
1706;Nicolai Müller;de GER;MFFW;Hannover 96;de Bundesliga;30;1987;10.0;18.4;26.9;68.4;234.3;83.6;11.0;13.4;82.1;4.60;6.70;68.7;1.00;2.30;43.5;0.00;0.08;0.05;-0.08;1.30;1.30;0.40;0.00;2.10;Matches;5e1df051
1707;Nicolai Müller;de GER;FWMF;Eint Frankfurt;de Bundesliga;30;1987;2.4;13.8;20.4;67.3;208.3;94.2;8.75;10.0;87.5;2.50;5.00;50.0;1.67;2.92;57.1;0.00;0.04;0.13;-0.04;0.42;2.08;0.42;0.42;2.08;Matches;5e1df051
1708;Thomas Müller;de GER;MFFW;Bayern Munich;de Bundesliga;28;1989;26.4;35.0;48.7;71.8;518.1;107.2;19.3;23.8;81.1;11.7;16.0;73.3;1.93;3.41;56.7;0.34;0.40;0.39;-0.06;2.31;2.54;1.67;0.23;5.34;Matches;3c6089ab
1709;Gianni Munari;it ITA;MF;Parma;it Serie A;35;1983;0.0;2;2;100.0;25;5;1;1;100.0;1;1;100.0;0;0;;0;0.0;0.0;0.0;0;1;0;0;0;Matches;e50613bd
1710;Iker Muniain;es ESP;MFFW;Athletic Club;es La Liga;25;1992;26.5;39.3;47.2;83.4;602.8;150.0;20.8;23.3;89.3;13.6;15.8;86.4;2.87;4.34;66.1;0.11;0.12;0.13;-0.01;1.09;4.57;1.36;0.15;6.75;Matches;c05dfb74
1711;Marc Muniesa;es ESP;DFMF;Girona;es La Liga;26;1992;15.6;44.0;55.5;79.3;795.8;337.8;18.1;20.2;89.5;20.1;23.9;84.2;4.68;8.53;54.9;0.00;0.03;0.07;-0.03;0.38;3.21;0.77;0.32;3.97;Matches;4db76f57
1712;Aihen Muñoz;es ESP;DF;Real Sociedad;es La Liga;20;1997;10.6;35.9;49.8;72.2;558.6;218.9;19.4;22.6;85.8;12.8;18.3;70.1;2.64;5.57;47.5;0.00;0.03;0.04;-0.03;0.66;1.60;0.94;0.66;2.26;Matches;228b0d9d
1713;Ezequiel Muñoz;ar ARG;DF;Leganés;es La Liga;27;1990;2.3;41.3;50.4;81.9;885.2;242.6;10.4;11.7;88.9;22.6;25.2;89.7;8.26;13.5;61.3;0.00;0.00;0.00;0.00;0.00;1.30;0.00;0.00;1.74;Matches;e4b8c5b6
1714;Joaquín Muñoz;es ESP;FW;Atlético Madrid;es La Liga;19;1999;0.0;0;1;0.0;0;0;0;0;;0;1;0.0;0;0;;0;0.0;0.0;0.0;0;0;0;0;0;Matches;e9fbcc21
1715;Alessandro Murgia;it ITA;MF;SPAL;it Serie A;21;1996;11.9;35.3;41.4;85.2;539.6;167.6;18.5;20.3;90.9;11.3;13.5;83.9;2.69;3.95;68.1;0.25;0.15;0.08;0.10;1.43;2.86;0.25;0.08;3.36;Matches;fb2c533b
1716;Alessandro Murgia;it ITA;MF;Lazio;it Serie A;21;1996;0.1;80.0;90.0;88.9;620.0;140.0;60.0;60.0;100.0;0.00;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;fb2c533b
1717;Luis Muriel;co COL;FW;Fiorentina;it Serie A;27;1991;16.0;14.6;24.0;60.9;204.6;53.9;8.25;12.2;67.7;3.81;5.94;64.2;1.00;1.94;51.6;0.00;0.09;0.11;-0.09;1.19;1.44;0.88;0.19;2.06;Matches;eb2fe5b6
1718;Luis Muriel;co COL;MFFW;Sevilla;es La Liga;27;1991;1.4;25.7;33.6;76.6;343.6;76.4;17.9;20.7;86.2;5.00;6.43;77.8;1.43;2.14;66.7;0.71;0.07;0.07;0.64;2.14;2.86;0.00;0.00;2.86;Matches;eb2fe5b6
1719;Jeison Murillo;co COL;DF;Barcelona;es La Liga;26;1992;1.3;89.2;96.9;92.1;1966.9;680.0;23.1;23.1;100.0;49.2;52.3;94.1;15.4;18.5;83.3;0.00;0.00;0.00;0.00;0.00;8.46;0.00;0.00;10.0;Matches;b233e8e4
1720;Jeison Murillo;co COL;DF;Valencia;es La Liga;26;1992;1.0;16.0;17.0;94.1;318.0;191.0;2.00;3.00;66.7;12.0;12.0;100.0;1.00;1.00;100.0;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;Matches;b233e8e4
1721;Jacob Murphy;eng ENG;MFDF;Newcastle Utd;eng Premier League;23;1995;3.4;10.6;19.7;53.7;215.6;79.7;3.82;6.47;59.1;4.71;7.06;66.7;2.06;4.71;43.8;0.29;0.18;0.12;0.12;0.29;1.18;0.59;0.59;2.06;Matches;de112b84
1722;Josh Murphy;eng ENG;MFFW;Cardiff City;eng Premier League;23;1995;20.2;10.0;19.4;51.9;159.4;60.6;5.35;7.03;76.1;2.97;5.54;53.6;1.09;3.66;29.7;0.10;0.19;0.14;-0.09;0.79;0.79;0.74;0.35;1.14;Matches;b30c7426
1723;Glenn Murray;eng ENG;FW;Brighton;eng Premier League;34;1983;27.9;12.7;22.2;57.1;152.8;32.3;8.42;13.3;63.2;2.58;4.80;53.7;0.47;0.82;56.5;0.04;0.05;0.04;-0.01;0.43;0.90;0.25;0.00;1.47;Matches;f2f29dda
1724;Nicola Murru;it ITA;DF;Sampdoria;it Serie A;23;1994;32.6;46.0;61.9;74.3;781.3;342.1;21.1;23.7;88.9;19.8;25.7;77.0;4.14;8.99;46.1;0.15;0.11;0.08;0.05;0.95;4.97;1.29;0.74;6.23;Matches;d183e9d6
1725;Mateo Musacchio;ar ARG;DF;Milan;it Serie A;27;1990;29.0;54.3;60.4;90.0;1022.6;380.2;19.5;20.9;93.4;29.9;31.5;95.0;4.76;7.31;65.1;0.00;0.01;0.01;-0.01;0.28;2.97;0.24;0.03;4.00;Matches;91899ca8
1726;Florent Muslija;xk KVX;MFFW;Hannover 96;de Bundesliga;20;1998;7.5;31.2;42.8;72.9;465.1;120.3;16.3;19.6;83.0;10.3;13.9;74.0;2.53;5.47;46.3;0.00;0.09;0.11;-0.09;2.00;2.27;1.20;0.27;4.00;Matches;ae961785
1727;Juan Musso;ar ARG;GK;Udinese;it Serie A;24;1994;29.0;18.4;30.3;60.8;687.3;551.2;1.03;1.03;100.0;6.07;6.28;96.7;11.3;22.7;49.6;0.00;0.00;0.00;-0.00;0.03;0.24;0.00;0.00;0.00;Matches;a111cf41
1728;Shkodran Mustafi;de GER;DF;Arsenal;eng Premier League;26;1992;29.0;50.5;62.4;80.9;990.9;339.0;17.2;19.4;88.5;26.7;30.7;86.8;6.07;10.4;58.3;0.00;0.02;0.02;-0.02;0.21;3.90;0.31;0.03;4.07;Matches;3f2d59fe
1729;Damián Musto;ar ARG;MFDF;Huesca;es La Liga;31;1987;18.7;33.5;42.0;79.7;596.9;188.1;14.9;18.0;82.8;12.7;14.6;86.8;4.01;6.31;63.6;0.00;0.02;0.01;-0.02;0.43;3.42;0.11;0.00;3.90;Matches;74e0a984
1730;Yoshinori Mut?;jp JPN;FWMF;Newcastle Utd;eng Premier League;26;1992;5.8;14.0;20.3;68.6;166.0;38.6;8.10;10.2;79.7;3.45;4.83;71.4;0.34;0.52;66.7;0.00;0.14;0.12;-0.14;0.86;0.86;0.17;0.00;1.03;Matches;5343eb4e
1731;Yvon Mvogo;ch SUI;GK;RB Leipzig;de Bundesliga;24;1994;1.5;16.7;20.7;80.6;516.7;409.3;0.00;0.00;;10.7;10.7;100.0;6.00;10.0;60.0;0.00;0.00;0.00;0.00;0.00;1.33;0.00;0.00;0.00;Matches;dc29b608
1732;Phillipp Mwene;at AUT;DFMF;Mainz 05;de Bundesliga;24;1994;3.0;29.7;44.7;66.4;522.0;201.0;15.0;18.0;83.3;10.7;17.3;61.5;3.33;7.67;43.5;0.00;0.10;0.10;-0.10;1.00;2.67;2.00;1.00;4.33;Matches;2ff76adc
1733;Obite N'Dicka;fr FRA;DF;Eint Frankfurt;de Bundesliga;18;1999;25.6;34.5;43.8;78.8;636.5;226.6;13.6;15.4;88.1;16.3;19.6;82.9;3.98;7.07;56.4;0.04;0.00;0.01;0.04;0.16;3.28;0.08;0.04;4.10;Matches;441197b8
1734;Kévin N'Doram;fr FRA;DFMF;Monaco;fr Ligue 1;22;1996;2.2;55.9;62.7;89.1;1166.4;465.5;20.0;21.8;91.7;26.8;29.5;90.8;9.09;10.5;87.0;0.00;0.00;0.00;0.00;0.00;4.09;0.00;0.00;6.82;Matches;e50623a0
1735;Abdallah N'dour;sn SEN;DF;Strasbourg;fr Ligue 1;24;1993;3.2;42.5;55.3;76.8;798.8;268.1;17.8;20.6;86.4;18.4;22.2;83.1;5.63;9.69;58.1;0.00;0.03;0.03;-0.03;0.63;1.56;0.63;0.63;1.56;Matches;4749367a
1736;Cheikh N'Doye;sn SEN;MF;Angers;fr Ligue 1;32;1986;25.9;20.3;33.6;60.4;303.7;112.0;10.3;15.9;64.8;7.45;11.8;63.1;1.16;2.66;43.5;0.12;0.07;0.05;0.05;0.66;2.47;0.31;0.15;3.63;Matches;f1b2365a
