;;;;;;;;;Total;Total;Total;Total;Total;Short;Short;Short;Medium;Medium;Medium;Long;Long;Long;;;;;;;;;;;#NAME?
Rk;Player;Nation;Pos;Squad;Comp;Age;Born;90s;Cmp;Att;Cmp%;TotDist;PrgDist;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Ast;xAG;xA;A-xAG;KP;01-mars;PPA;CrsPA;PrgP;Matches;-9999
 Rk; Player; Nation; Pos; Squad; Comp; Age; Born; 90s;Total Cmp;Total Att;Total Cmp%;Total TotDist;Total PrgDist;Short Cmp;Short Att;Short Cmp%;Medium Cmp;Medium Att;Medium Cmp%;Long Cmp;Long Att;Long Cmp%; Ast; xAG; xA; A-xAG; KP; 44986; PPA; CrsPA; PrgP; Matches;#NAME?
1548;José María Giménez;uy URU;DF;Atlético Madrid;es La Liga;22;1995;18.8;31.6;40.7;77.8;656.1;293.8;11.3;12.7;88.7;14.2;16.4;86.7;5.74;10.6;54.3;0.05;0.02;0.01;0.03;0.32;2.23;0.05;0.00;1.49;Matches;f0da930c
1549;Mariano;do DOM;FW;Lyon;fr Ligue 1;23;1993;27.9;12.4;17.3;71.3;150.6;29.5;7.92;10.3;77.0;2.72;3.58;76.0;0.50;0.93;53.8;0.14;0.10;0.07;0.04;1.04;1.04;0.36;0.00;1.22;Matches;5c4dc0ff
1550;Adrian Mariappa;jm JAM;DF;Watford;eng Premier League;30;1986;24.6;31.5;41.8;75.3;565.2;245.0;13.9;16.1;86.6;13.9;17.6;79.4;3.13;6.54;47.8;0.00;0.01;0.01;-0.01;0.16;2.03;0.12;0.00;2.44;Matches;8aa5f52c
1551;Jordan Marié;fr FRA;MF;Dijon;fr Ligue 1;25;1991;20.9;36.8;44.7;82.3;678.5;171.1;15.9;18.4;86.5;14.1;16.6;85.0;5.50;6.94;79.3;0.05;0.02;0.02;0.03;0.53;3.54;0.33;0.10;3.97;Matches;0d2158d5
1552;Adrián Marín;es ESP;DF;Villarreal;es La Liga;20;1997;2.6;32.3;38.8;83.2;592.7;211.5;16.5;18.8;87.8;11.9;13.8;86.1;3.85;5.38;71.4;0.00;0.00;0.00;0.00;0.38;3.46;0.38;0.00;3.08;Matches;b7f2edff
1553;João Mário;pt POR;MF;West Ham;eng Premier League;24;1993;11.4;32.7;43.6;75.1;493.1;117.6;18.6;21.5;86.5;9.39;11.6;81.1;2.98;6.40;46.6;0.09;0.12;0.10;-0.04;1.40;1.93;0.79;0.18;3.77;Matches;f0021247
1554;João Mário;pt POR;MFFW;Inter;it Serie A;24;1993;6.2;52.1;61.6;84.6;738.5;183.9;29.7;31.8;93.4;15.8;18.9;83.8;2.90;5.16;56.3;0.16;0.24;0.26;-0.08;2.74;3.71;2.10;0.81;6.94;Matches;f0021247
1555;Guillermo Maripán;cl CHI;DF;Alavés;es La Liga;23;1994;17.0;20.7;27.1;76.5;410.7;174.4;6.88;7.76;88.6;10.8;12.9;84.0;2.82;5.82;48.5;0.00;0.00;0.00;0.00;0.06;0.76;0.00;0.00;1.53;Matches;d9764034
1556;Marlon;br BRA;DF;Nice;fr Ligue 1;21;1995;21.4;61.8;65.6;94.3;1160.8;464.9;23.4;24.0;97.5;31.6;32.9;96.0;6.12;7.52;81.4;0.00;0.01;0.02;-0.01;0.19;2.71;0.14;0.00;3.46;Matches;cdf65d12
1557;Dominic Maroh;si SVN;DF;Köln;de Bundesliga;30;1987;10.2;41.9;47.5;88.0;850.1;370.3;13.4;14.5;92.6;22.3;24.3;91.5;5.98;8.14;73.5;0.00;0.02;0.02;-0.02;0.20;1.08;0.10;0.00;1.57;Matches;3f30b506
1558;Marquinhos;br BRA;DF;Paris S-G;fr Ligue 1;23;1994;25.1;62.4;66.7;93.7;1188.1;369.0;23.0;23.7;97.3;29.4;30.5;96.2;8.05;9.84;81.8;0.08;0.03;0.05;0.05;0.20;2.03;0.28;0.00;2.95;Matches;d5f2f82b
1559;Bruno Martella;it ITA;DF;Crotone;it Serie A;24;1992;29.1;32.5;47.4;68.7;561.8;302.2;15.9;19.5;81.5;12.6;17.8;71.0;3.51;7.84;44.7;0.10;0.07;0.07;0.03;0.62;3.61;0.96;0.62;4.33;Matches;1e12c53b
1560;Roger Martí;es ESP;FW;Levante;es La Liga;26;1991;10.7;12.9;18.4;70.1;179.4;53.1;8.13;9.91;82.1;3.27;4.95;66.0;0.84;1.50;56.3;0.19;0.14;0.07;0.05;0.93;1.31;0.65;0.09;2.24;Matches;0ae4e09a
1561;Anthony Martial;fr FRA;FW;Manchester Utd;eng Premier League;21;1995;17.6;34.8;44.8;77.7;430.7;107.9;21.3;24.5;86.8;8.81;11.0;80.3;1.02;2.44;41.9;0.28;0.29;0.26;-0.01;1.87;1.99;1.53;0.11;2.95;Matches;8b788c01
1562;Aarón Martín;es ESP;DF;Espanyol;es La Liga;20;1997;31.3;33.6;45.1;74.6;510.6;175.8;20.3;22.9;88.6;10.2;13.4;76.4;2.46;6.20;39.7;0.00;0.09;0.12;-0.09;0.99;2.01;0.96;0.73;2.75;Matches;2f3e911a
1563;Jonas Martin;fr FRA;MF;Strasbourg;fr Ligue 1;27;1990;33.6;44.0;52.7;83.6;715.0;183.5;22.1;24.9;89.1;15.5;17.8;87.0;4.20;6.01;69.8;0.06;0.09;0.09;-0.03;1.25;3.75;0.71;0.06;4.85;Matches;468fdbad
1564;Cuco Martina;cw CUW;DF;Everton;eng Premier League;27;1989;20.3;39.0;51.2;76.2;637.8;271.2;20.2;22.2;91.1;14.2;19.0;75.1;3.55;7.78;45.6;0.10;0.07;0.08;0.03;0.64;2.46;1.13;0.69;3.35;Matches;22551915
1565;Carlos Martínez;es ESP;DF;Real Sociedad;es La Liga;31;1986;0.0;3;5;60.0;60;43;1;3;33.3;2;2;100.0;0;0;;0;0.0;0.0;0.0;0;1;0;0;1;Matches;d9b0cc38
1566;Emiliano Martínez;ar ARG;GK;Getafe;es La Liga;24;1992;5.0;14.0;30.6;45.8;719.4;664.4;0.40;0.40;100.0;2.20;2.20;100.0;11.4;27.4;41.6;0.00;0.00;0.00;0.00;0.00;1.60;0.00;0.00;0.00;Matches;7956236f
1567;Iñigo Martínez;es ESP;DF;Athletic Club;es La Liga;26;1991;16.0;37.2;48.8;76.3;867.0;360.6;9.63;11.1;86.5;19.3;22.3;86.6;7.81;13.1;59.5;0.00;0.02;0.04;-0.02;0.13;5.06;0.44;0.00;4.44;Matches;3fc45c73
1568;Iñigo Martínez;es ESP;DF;Real Sociedad;es La Liga;26;1991;11.7;52.2;66.7;78.3;1032.9;385.4;19.7;21.6;91.3;24.0;28.1;85.4;7.69;14.1;54.5;0.09;0.08;0.11;0.01;0.60;6.24;0.60;0.34;7.18;Matches;3fc45c73
1569;Javi Martínez;es ESP;MFDF;Bayern Munich;de Bundesliga;28;1988;17.9;58.5;66.5;88.0;1084.0;318.8;23.0;24.5;93.6;28.7;32.0;89.9;6.09;8.77;69.4;0.11;0.12;0.12;-0.01;0.67;6.37;0.56;0.17;6.26;Matches;7f97771d
1570;Pablo Martinez;fr FRA;DF;Strasbourg;fr Ligue 1;28;1989;23.5;34.7;42.7;81.2;674.1;276.0;12.7;14.3;88.7;16.3;18.3;88.8;4.94;8.72;56.6;0.04;0.02;0.03;0.02;0.21;2.38;0.26;0.13;2.68;Matches;1ad8cb67
1571;Roger Martínez;co COL;FW;Villarreal;es La Liga;23;1994;2.6;17.3;23.8;72.6;222.3;32.7;12.7;15.4;82.5;3.08;4.62;66.7;0.77;2.31;33.3;0.00;0.00;0.04;0.00;0.00;1.54;0.38;0.00;1.54;Matches;6f0d613a
1572;Christopher Martins;lu LUX;MF;Lyon;fr Ligue 1;20;1997;0.8;41.3;51.3;80.5;602.5;80.0;22.5;26.3;85.7;17.5;20.0;87.5;0.00;0.00;;0.00;0.00;0.00;0.00;1.25;2.50;0.00;0.00;2.50;Matches;0e96a5e1
1573;Bruno Martins Indi;nl NED;DF;Stoke City;eng Premier League;25;1992;13.8;21.0;26.5;79.2;426.0;148.3;7.10;8.04;88.3;10.9;13.1;82.9;2.97;4.86;61.2;0.00;0.01;0.01;-0.01;0.22;1.81;0.22;0.22;2.03;Matches;7bc34048
1574;Jonathan Martins Pereira;fr FRA;DF;Guingamp;fr Ligue 1;31;1986;12.6;45.6;57.2;79.6;689.5;322.6;25.2;27.4;91.9;15.2;20.2;74.9;3.17;6.03;52.6;0.00;0.10;0.15;-0.10;1.27;4.05;1.11;0.56;4.52;Matches;b51242ef
1575;Adam Maruši?;me MNE;DF;Lazio;it Serie A;24;1992;28.0;33.1;43.1;76.8;472.1;146.3;19.5;22.8;85.7;11.4;14.6;77.8;1.00;2.43;41.2;0.14;0.12;0.11;0.02;1.29;1.25;1.07;0.46;2.39;Matches;d4535821
1576;Omar Mascarell;es ESP;MF;Eint Frankfurt;de Bundesliga;24;1993;8.6;46.7;56.5;82.7;906.5;274.4;17.0;19.4;87.4;21.6;24.8;87.3;6.86;9.65;71.1;0.00;0.05;0.06;-0.05;0.81;6.16;0.70;0.23;5.58;Matches;11fd2b75
1577;Javier Mascherano;ar ARG;DF;Barcelona;es La Liga;33;1984;6.0;67.0;74.0;90.5;1572.5;593.0;14.5;15.2;95.6;37.2;38.5;96.5;15.0;18.5;81.1;0.00;0.03;0.07;-0.03;0.50;7.17;0.83;0.00;7.00;Matches;5070881b
1578;Andrea Masiello;it ITA;DF;Atalanta;it Serie A;31;1986;30.1;54.6;64.5;84.7;1108.6;419.2;20.8;22.4;92.9;23.7;26.7;88.7;9.30;13.5;69.1;0.00;0.01;0.02;-0.01;0.33;4.29;0.30;0.00;5.08;Matches;e0314d87
1579;Adam Masina;ma MAR;DF;Bologna;it Serie A;23;1994;31.4;40.6;52.9;76.8;671.8;292.8;20.6;24.6;84.0;16.3;20.4;79.8;2.96;5.45;54.4;0.03;0.06;0.06;-0.03;0.80;4.55;0.67;0.32;5.16;Matches;de0f152c
1580;Eden Massouema;cg CGO;MFFW;Dijon;fr Ligue 1;20;1997;2.1;24.3;33.8;71.8;397.1;90.0;12.4;16.2;76.5;10.0;12.9;77.8;1.90;2.86;66.7;0.00;0.14;0.10;-0.14;0.95;2.38;0.48;0.00;2.38;Matches;639b42f5
1581;Arthur Masuaku;cd COD;DF;West Ham;eng Premier League;23;1993;20.8;32.1;44.7;71.8;512.4;172.6;17.0;19.6;86.7;11.9;16.5;72.0;2.40;5.53;43.5;0.14;0.10;0.06;0.05;0.82;1.88;0.77;0.48;2.69;Matches;57df7a11
1582;Juan Mata;es ESP;FW;Manchester Utd;eng Premier League;29;1988;21.4;51.3;62.9;81.6;763.6;171.6;27.3;30.1;90.7;14.5;18.3;79.3;4.58;7.48;61.3;0.23;0.21;0.21;0.02;2.38;3.46;1.54;0.61;4.72;Matches;29733c72
1583;Christian Mathenia;de GER;GK;Hamburger SV;de Bundesliga;25;1992;24.0;17.3;29.6;58.2;590.8;484.8;1.50;1.50;100.0;7.88;8.00;98.4;7.88;19.9;39.6;0.00;0.00;0.00;-0.00;0.04;0.29;0.00;0.00;0.00;Matches;4a15e95b
1584;Nemanja Mati?;rs SRB;MF;Manchester Utd;eng Premier League;28;1988;34.6;66.4;76.5;86.9;1184.8;338.3;28.2;30.9;91.2;27.7;30.1;92.0;7.77;10.3;75.6;0.03;0.05;0.06;-0.02;0.69;6.36;0.66;0.03;6.85;Matches;eb7822d7
1585;Joël Matip;cm CMR;DF;Liverpool;eng Premier League;25;1991;22.2;66.2;74.8;88.6;1354.2;518.4;17.1;18.2;94.3;40.2;43.7;92.0;8.33;11.9;69.8;0.00;0.01;0.04;-0.01;0.23;4.23;0.09;0.00;4.86;Matches;b217ef29
1586;Ryder Matos;br BRA;MF;Udinese;it Serie A;24;1993;1.9;19.5;26.3;74.0;318.4;52.1;8.42;10.0;84.2;10.0;13.7;73.1;1.05;2.11;50.0;0.00;0.05;0.00;-0.05;0.53;1.05;0.00;0.00;2.11;Matches;7280b54f
1587;Ryder Matos;br BRA;FWMF;Hellas Verona;it Serie A;24;1993;10.9;19.3;25.0;77.2;242.8;52.4;12.0;13.9;86.8;5.41;6.88;78.7;0.46;1.28;35.7;0.09;0.08;0.08;0.01;0.55;1.28;0.37;0.09;1.65;Matches;7280b54f
1588;Alessandro Matri;it ITA;FW;Sassuolo;it Serie A;32;1984;10.2;14.5;20.7;70.1;217.5;43.5;8.04;11.2;71.9;5.29;6.76;78.3;0.59;0.98;60.0;0.00;0.10;0.06;-0.10;1.18;1.18;0.29;0.10;2.16;Matches;58d97e77
1589;Ville Matti Steinmann;de GER;MF;Hamburger SV;de Bundesliga;22;1995;6.6;53.0;64.7;82.0;940.6;245.9;21.5;26.2;82.1;22.3;26.1;85.5;6.36;7.73;82.4;0.00;0.03;0.03;-0.03;0.76;3.64;0.30;0.00;4.70;Matches;ee57792b
1590;Federico Mattiello;it ITA;DF;SPAL;it Serie A;22;1995;24.5;26.7;35.6;75.0;406.7;142.3;14.7;16.4;89.8;9.63;12.9;74.4;1.39;3.76;37.0;0.00;0.04;0.03;-0.04;0.41;1.43;0.33;0.12;1.84;Matches;fba81826
1591;Blaise Matuidi;fr FRA;MF;Juventus;it Serie A;30;1987;26.2;47.6;52.9;89.9;746.2;185.5;23.7;25.1;94.5;18.6;20.5;90.5;3.09;3.70;83.5;0.04;0.03;0.03;0.00;0.65;4.69;0.42;0.08;5.38;Matches;c0cddebe
1592;Blaise Matuidi;fr FRA;MF;Paris S-G;fr Ligue 1;30;1987;0.3;46.7;56.7;82.4;503.3;143.3;43.3;46.7;92.9;0.00;3.33;0.0;3.33;3.33;100.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;c0cddebe
1593;José Mauri;it ITA;MF;Milan;it Serie A;21;1996;0.1;120.0;130.0;92.3;1700.0;320.0;60.0;70.0;85.7;60.0;60.0;100.0;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;10.0;0.00;0.00;10.0;Matches;644faf10
1594;Maurício;br BRA;DF;Lazio;it Serie A;28;1988;0.1;10.0;10.0;100.0;90.0;100.0;10.0;10.0;100.0;0.00;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;d5bd1abc
1595;Mërgim Mavraj;al ALB;DF;Hamburger SV;de Bundesliga;31;1986;16.1;35.0;45.7;76.6;738.0;289.9;10.6;12.5;84.7;18.8;22.0;85.3;5.53;10.1;54.9;0.00;0.01;0.01;-0.01;0.19;2.36;0.12;0.06;3.04;Matches;0eb5720b
1596;Konstantinos Mavropanos;gr GRE;DF;Arsenal;eng Premier League;19;1997;2.2;41.4;46.8;88.3;747.7;273.6;16.4;17.3;94.7;20.5;21.8;93.8;3.64;5.45;66.7;0.00;0.00;0.00;0.00;0.00;2.73;0.00;0.00;2.27;Matches;963611
1597;Alfie Mawson;eng ENG;DF;Swansea City;eng Premier League;23;1994;38.0;37.4;46.2;80.9;823.2;294.9;10.7;12.2;88.1;19.3;22.3;86.4;7.05;10.6;66.5;0.03;0.02;0.02;0.01;0.13;2.29;0.13;0.03;2.42;Matches;d368feb8
1598;Philipp Max;de GER;DF;Augsburg;de Bundesliga;23;1993;32.9;33.9;51.6;65.7;629.2;290.7;15.0;17.2;87.5;12.4;18.4;67.3;5.38;12.9;41.6;0.36;0.28;0.28;0.08;2.40;1.95;1.64;1.25;3.10;Matches;826e8b63
1599;Alexandru Maxim;ro ROU;MF;Mainz 05;de Bundesliga;27;1990;10.6;33.1;45.1;73.4;622.6;203.9;14.3;16.9;84.9;11.3;13.7;82.8;6.13;10.8;56.5;0.19;0.13;0.22;0.06;1.79;4.25;0.38;0.09;5.19;Matches;61fc9685
1600;Eric Maxim Choupo-Moting;cm CMR;FWMF;Stoke City;eng Premier League;28;1989;25.7;18.6;26.8;69.3;255.5;66.5;10.6;13.5;78.6;5.45;7.43;73.3;1.01;1.98;51.0;0.19;0.12;0.10;0.07;0.78;1.09;0.70;0.16;2.18;Matches;0e6bc38c
1601;Florian Mayer;de GER;DF;M'Gladbach;de Bundesliga;19;1998;0.2;40.0;40.0;100.0;865.0;175.0;5.00;5.00;100.0;30.0;30.0;100.0;5.00;5.00;100.0;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;Matches;45870256
1602;Borja Mayoral;es ESP;FWMF;Real Madrid;es La Liga;20;1997;3.8;26.6;31.8;83.5;313.7;50.3;19.5;22.1;88.1;4.47;5.26;85.0;0.79;1.32;60.0;0.26;0.03;0.08;0.24;0.53;1.05;0.79;0.00;2.89;Matches;64e8ed6d
1603;Róbert Mazá?;sk SVK;DF;Celta Vigo;es La Liga;23;1994;0.9;82.2;93.3;88.1;1415.6;484.4;35.6;38.9;91.4;42.2;45.6;92.7;4.44;6.67;66.7;0.00;0.00;0.11;0.00;1.11;5.56;2.22;2.22;11.1;Matches;30672832
1604;Luca Mazzitelli;it ITA;MF;Sassuolo;it Serie A;21;1995;11.3;26.6;38.6;69.0;489.4;153.2;11.0;14.4;76.1;11.7;15.2;76.7;3.36;6.46;52.1;0.09;0.03;0.04;0.06;0.53;3.27;0.53;0.27;4.60;Matches;dc61b402
1605;Kylian Mbappé;fr FRA;FW;Paris S-G;fr Ligue 1;18;1998;23.3;24.8;31.0;79.9;303.7;68.5;15.2;17.1;88.5;5.67;7.64;74.2;1.03;1.59;64.9;0.34;0.35;0.31;-0.00;2.19;1.50;1.37;0.26;2.58;Matches;42fd9c7f
1606;Kylian Mbappé;fr FRA;FWMF;Monaco;fr Ligue 1;18;1998;0.8;23.8;36.3;65.5;315.0;55.0;12.5;17.5;71.4;6.25;10.0;62.5;1.25;3.75;33.3;0.00;0.00;0.00;0.00;0.00;2.50;0.00;0.00;3.75;Matches;42fd9c7f
1607;Ibrahima Mbaye;sn SEN;DF;Bologna;it Serie A;22;1994;19.6;42.0;52.2;80.5;679.6;291.4;21.4;23.8;90.1;17.0;20.8;81.9;2.76;4.64;59.3;0.00;0.03;0.04;-0.03;0.20;3.62;0.10;0.10;5.31;Matches;cfbf9881
1608;Chancel Mbemba;cd COD;DF;Newcastle Utd;eng Premier League;22;1994;7.5;26.9;36.8;73.2;460.5;198.7;13.6;16.0;85.0;10.8;14.3;75.7;2.40;5.20;46.2;0.00;0.07;0.07;-0.07;0.53;1.47;0.80;0.53;2.80;Matches;e76cb9cc
1609;Adama Mbengue;sn SEN;DF;Caen;fr Ligue 1;23;1993;17.7;29.9;47.3;63.1;524.2;291.7;14.0;16.7;83.8;12.1;18.0;67.4;3.11;8.64;35.9;0.00;0.12;0.07;-0.12;0.62;2.43;0.73;0.45;4.41;Matches;b931d9d1
1610;Isaac Mbenza;be BEL;FWMF;Montpellier;fr Ligue 1;21;1996;23.3;18.2;28.0;65.0;311.5;60.5;9.87;12.1;81.3;5.28;8.07;65.4;2.45;5.41;45.2;0.00;0.07;0.06;-0.07;1.24;1.16;0.39;0.21;1.93;Matches;aa1a8c7e
1611;Bryan Mbeumo;cm CMR;FWMF;Troyes;fr Ligue 1;17;1999;0.7;14.3;28.6;50.0;150.0;74.3;7.14;8.57;83.3;4.29;7.14;60.0;0.00;2.86;0.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.86;Matches;6afaebf2
1612;Jordi Mboula;es ESP;MF;Monaco;fr Ligue 1;18;1999;0.3;16.7;40.0;41.7;353.3;36.7;6.67;16.7;40.0;3.33;13.3;25.0;6.67;10.0;66.7;0.00;0.00;0.00;0.00;0.00;3.33;3.33;0.00;6.67;Matches;4887118d
1613;James McArthur;sct SCO;MF;Crystal Palace;eng Premier League;29;1987;27.0;31.6;40.5;78.1;482.7;124.9;16.5;19.4;85.1;12.0;14.5;82.6;1.78;3.63;49.0;0.04;0.08;0.06;-0.04;0.78;3.33;0.48;0.04;3.96;Matches;cee31595
1614;Gareth McAuley;nir NIR;DF;West Brom;eng Premier League;37;1979;5.1;16.7;25.5;65.4;391.2;217.1;4.71;6.08;77.4;7.06;9.22;76.6;4.71;8.63;54.5;0.00;0.00;0.00;0.00;0.00;3.14;0.39;0.00;1.96;Matches;ac7d7378
1615;Oliver McBurnie;sct SCO;FWMF;Swansea City;eng Premier League;21;1996;3.1;21.9;33.2;66.0;250.6;37.4;14.8;20.0;74.2;3.55;7.10;50.0;0.65;0.97;66.7;0.32;0.23;0.16;0.10;0.32;0.97;0.65;0.00;2.90;Matches;78b8ac63
1616;Alex McCarthy;eng ENG;GK;Southampton;eng Premier League;27;1989;18.0;11.8;25.7;45.9;453.8;389.8;1.33;1.39;96.0;3.83;3.83;100.0;6.61;20.4;32.3;0.00;0.00;0.00;0.00;0.00;0.28;0.00;0.00;0.00;Matches;36c2ca73
1617;James McCarthy;ie IRL;MF;Everton;eng Premier League;26;1990;2.3;31.7;43.9;72.3;504.3;107.4;16.1;21.3;75.5;12.6;14.8;85.3;1.74;5.22;33.3;0.00;0.00;0.00;0.00;0.43;3.04;0.43;0.00;5.22;Matches;64b08de7
1618;James McClean;ie IRL;MFFW;West Brom;eng Premier League;28;1989;15.6;18.5;29.6;62.3;283.2;64.8;10.4;12.9;81.1;5.58;8.40;66.4;1.60;4.87;32.9;0.00;0.05;0.09;-0.05;1.15;0.77;1.35;1.15;0.77;Matches;53538b39
1619;Weston McKennie;us USA;MF;Schalke 04;de Bundesliga;18;1998;14.0;26.0;36.6;71.1;424.4;129.7;12.9;16.1;80.1;10.4;14.2;73.4;1.79;4.29;41.7;0.00;0.06;0.06;-0.06;0.71;2.57;0.64;0.07;3.93;Matches;01c3aff5
1620;Sam McQueen;eng ENG;DFMF;Southampton;eng Premier League;22;1995;1.6;33.8;48.1;70.1;384.4;161.9;25.0;30.6;81.6;6.25;10.0;62.5;0.63;3.75;16.7;0.00;0.13;0.00;-0.13;1.88;2.50;0.63;0.00;2.50;Matches;b27b49b4
1621;Scott McTominay;sct SCO;MF;Manchester Utd;eng Premier League;20;1996;7.0;43.1;49.6;87.0;702.0;201.3;20.0;21.7;92.1;17.4;18.4;94.6;3.29;5.14;63.9;0.00;0.00;0.03;0.00;0.29;5.29;0.57;0.00;6.86;Matches;d93c2511
1622;Iuri Medeiros;pt POR;FWMF;Genoa;it Serie A;23;1994;7.1;28.3;41.1;68.8;504.2;139.7;13.1;16.9;77.5;8.45;11.4;74.1;4.51;9.01;50.0;0.14;0.24;0.21;-0.10;1.97;2.25;2.39;0.28;4.79;Matches;97e2aa67
1623;Slobodan Medojevi?;rs SRB;MF;Eint Frankfurt;de Bundesliga;26;1990;0.3;33.3;46.7;71.4;553.3;200.0;13.3;16.7;80.0;20.0;26.7;75.0;0.00;3.33;0.0;0.00;0.00;0.00;0.00;0.00;3.33;0.00;0.00;13.3;Matches;2e64bb49
1624;Álvaro Medrán;es ESP;MF;Alavés;es La Liga;23;1994;10.5;35.0;45.0;77.8;661.5;219.8;15.0;17.6;85.4;13.8;16.0;86.3;5.33;8.38;63.6;0.00;0.10;0.08;-0.10;0.95;4.48;0.48;0.10;4.95;Matches;31223bcf
1625;Álvaro Medrán;es ESP;MF;Valencia;es La Liga;23;1994;0.8;55.0;60.0;91.7;1215.0;412.5;20.0;21.3;94.1;22.5;23.8;94.7;12.5;12.5;100.0;0.00;0.00;0.00;0.00;0.00;7.50;0.00;0.00;5.00;Matches;31223bcf
1626;Ben Mee;eng ENG;DF;Burnley;eng Premier League;27;1989;29.0;28.4;37.4;75.8;605.3;264.7;9.28;10.4;88.8;13.3;16.2;82.0;5.52;9.69;56.9;0.00;0.02;0.01;-0.02;0.21;2.00;0.14;0.00;2.66;Matches;8df7a2fb
1627;Riccardo Meggiorini;it ITA;FW;Chievo;it Serie A;31;1985;8.7;13.6;24.0;56.5;170.5;50.2;8.62;12.4;69.4;3.45;7.24;47.6;0.11;1.15;10.0;0.00;0.13;0.07;-0.13;0.46;1.26;0.23;0.11;2.41;Matches;2ec0f902
1628;Admir Mehmedi;ch SUI;FWMF;Wolfsburg;de Bundesliga;26;1991;3.2;30.3;41.9;72.4;496.6;131.3;15.9;20.3;78.5;11.6;13.8;84.1;1.88;4.38;42.9;0.00;0.09;0.09;-0.09;1.56;2.50;0.94;0.31;4.38;Matches;b500b384
1629;Admir Mehmedi;ch SUI;DFMF;Leverkusen;de Bundesliga;26;1991;7.8;42.4;54.5;77.9;644.4;271.8;25.3;29.0;87.2;13.3;17.2;77.6;2.82;5.77;48.9;0.38;0.24;0.22;0.14;2.69;3.33;1.92;0.77;5.51;Matches;b500b384
1630;Alexander Meier;de GER;FW;Eint Frankfurt;de Bundesliga;34;1983;0.0;2;3;66.7;37;7;0;0;;2;3;66.7;0;0;;0;0.0;0.0;0.0;0;0;0;0;0;Matches;362aa29d
1631;Soualiho Meïté;fr FRA;MF;Bordeaux;fr Ligue 1;23;1994;14.8;40.1;48.0;83.4;620.4;126.4;21.7;24.3;89.4;13.4;15.3;88.1;3.18;4.73;67.1;0.14;0.08;0.07;0.05;1.01;2.43;0.47;0.14;4.05;Matches;5cec2c74
1632;Soualiho Meïté;fr FRA;MF;Monaco;fr Ligue 1;23;1994;1.1;32.7;40.0;81.8;523.6;167.3;19.1;20.9;91.3;10.0;10.9;91.7;1.82;4.55;40.0;0.00;0.00;0.00;0.00;0.91;2.73;0.00;0.00;0.91;Matches;5cec2c74
1633;Óscar Melendo;es ESP;MFFW;Espanyol;es La Liga;19;1997;7.6;29.1;35.5;81.9;458.3;100.1;14.9;17.4;85.6;10.0;11.2;89.4;2.63;3.95;66.7;0.13;0.05;0.05;0.08;1.18;3.95;0.53;0.26;4.61;Matches;379652be
1634;Memphis;nl NED;FW;Lyon;fr Ligue 1;23;1994;28.4;33.7;45.8;73.5;488.6;150.8;21.4;24.3;88.1;7.22;10.0;71.9;2.92;6.34;46.1;0.46;0.28;0.22;0.18;2.71;2.61;1.62;0.28;4.68;Matches;8f696594
1635;Ledian Memushaj;al ALB;MF;Benevento;it Serie A;30;1986;14.0;38.7;48.7;79.5;587.9;223.6;21.1;23.2;91.1;12.4;15.5;79.7;3.00;5.64;53.2;0.00;0.08;0.08;-0.08;1.36;4.21;0.57;0.14;5.57;Matches;8011fcf6
1636;Pedro Mendes;pt POR;DF;Montpellier;fr Ligue 1;26;1990;31.7;36.5;45.0;81.1;781.3;279.7;11.0;12.7;86.4;18.3;20.2;90.6;6.75;10.7;62.9;0.03;0.02;0.01;0.02;0.22;2.02;0.16;0.00;2.62;Matches;6690ef25
1637;Thiago Mendes;br BRA;MF;Lille;fr Ligue 1;25;1992;25.5;46.1;54.6;84.4;730.9;218.4;23.3;25.4;91.5;15.2;17.4;87.4;4.31;6.67;64.7;0.16;0.11;0.09;0.05;1.69;5.41;0.78;0.04;6.43;Matches;c6e5d20f
1638;Brais Méndez;es ESP;MFFW;Celta Vigo;es La Liga;20;1997;10.5;34.5;45.3;76.1;495.8;143.2;19.9;23.4;85.0;10.8;13.7;78.5;1.71;3.90;43.9;0.10;0.16;0.14;-0.07;0.95;3.14;1.43;0.10;4.38;Matches;c9e39d91
1639;Stiven Mendoza;co COL;FWMF;Amiens;fr Ligue 1;25;1992;11.5;22.7;31.7;71.7;328.3;104.8;13.0;16.1;80.5;6.61;8.87;74.5;1.65;3.22;51.4;0.00;0.06;0.09;-0.06;1.13;1.91;0.52;0.17;2.00;Matches;e68f2cb4
1640;Alexandre Mendy;gw GNB;FW;Bordeaux;fr Ligue 1;23;1994;8.8;14.4;20.2;71.3;199.7;24.8;7.50;10.3;72.5;5.11;6.25;81.8;0.45;0.80;57.1;0.00;0.08;0.08;-0.08;0.80;0.80;0.23;0.00;1.48;Matches;e067808c
