;;;;;;;;;Total;Total;Total;Total;Total;Short;Short;Short;Medium;Medium;Medium;Long;Long;Long;;;;;;;;;;;#NAME?
Rk;Player;Nation;Pos;Squad;Comp;Age;Born;90s;Cmp;Att;Cmp%;TotDist;PrgDist;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Ast;xAG;xA;A-xAG;KP;01-mars;PPA;CrsPA;PrgP;Matches;-9999
 Rk; Player; Nation; Pos; Squad; Comp; Age; Born; 90s;Total Cmp;Total Att;Total Cmp%;Total TotDist;Total PrgDist;Short Cmp;Short Att;Short Cmp%;Medium Cmp;Medium Att;Medium Cmp%;Long Cmp;Long Att;Long Cmp%; Ast; xAG; xA; A-xAG; KP; 44986; PPA; CrsPA; PrgP; Matches;#NAME?
2404;Luke Shaw;eng ENG;DF;Manchester Utd;eng Premier League;25;1995;29.5;55.9;70.1;79.8;791.2;311.9;33.5;36.7;91.4;16.4;19.9;82.1;3.36;7.19;46.7;0.17;0.22;0.20;-0.05;2.44;3.49;1.42;0.47;4.98;Matches;9c94165b
2405;Jonjo Shelvey;eng ENG;MF;Newcastle Utd;eng Premier League;28;1992;29.1;37.5;51.5;72.8;804.0;256.5;13.4;15.7;85.1;15.5;19.0;81.5;7.80;14.3;54.6;0.10;0.10;0.08;0.00;1.27;4.91;0.72;0.14;4.54;Matches;3727dd3c
2406;Eldor Shomurodov;uz UZB;FW;Genoa;it Serie A;25;1995;18.6;17.7;26.0;68.1;219.8;40.5;10.9;13.9;78.3;4.19;6.29;66.7;0.65;1.08;60.0;0.05;0.10;0.06;-0.05;1.08;0.91;0.48;0.11;1.72;Matches;57469b2d
2407;Shola Shoretire;eng ENG;FW;Manchester Utd;eng Premier League;16;2004;0.1;50.0;60.0;83.3;570.0;60.0;30.0;30.0;100.0;10.0;10.0;100.0;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;10.0;0.00;0.00;0.00;Matches;00f0482f
2408;Mahame Siby;ml MLI;MF;Strasbourg;fr Ligue 1;24;1996;0.2;45.0;55.0;81.8;795.0;425.0;20.0;20.0;100.0;20.0;25.0;80.0;5.00;5.00;100.0;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;Matches;6d075c67
2409;Abdoulaye Sidibé;fr FRA;MF;Saint-Étienne;fr Ligue 1;18;2002;0.1;0.00;10.0;0.0;0.00;0.00;0.00;0.00;;0.00;0.00;;0.00;10.0;0.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;a13028f6
2410;Djibril Sidibé;fr FRA;DF;Monaco;fr Ligue 1;28;1992;22.0;69.3;84.2;82.3;1206.0;418.9;30.2;32.4;93.4;32.2;38.0;84.8;5.91;11.2;52.6;0.09;0.11;0.13;-0.02;1.14;5.27;1.09;0.45;6.23;Matches;4c5b714f
2411;Sidnei;br BRA;DF;Betis;es La Liga;30;1989;7.7;61.3;67.8;90.4;1132.2;366.0;21.9;22.9;96.0;31.0;33.4;93.0;6.36;8.70;73.1;0.00;0.00;0.00;0.00;0.00;1.17;0.13;0.00;1.04;Matches;b14d0c5d
2412;Kaj Sierhuis;nl NED;FWMF;Reims;fr Ligue 1;22;1998;7.2;14.0;22.9;61.2;236.1;56.4;7.22;11.0;65.8;5.14;7.36;69.8;1.25;2.08;60.0;0.14;0.07;0.08;0.07;1.25;2.22;0.97;0.14;3.06;Matches;9c2b1f11
2413;Tim Siersleben;de GER;DF;Wolfsburg;de Bundesliga;20;2000;0.4;52.5;62.5;84.0;1022.5;267.5;12.5;17.5;71.4;35.0;37.5;93.3;5.00;7.50;66.7;0.00;0.00;0.00;0.00;0.00;2.50;0.00;0.00;2.50;Matches;f761c901
2414;Gylfi Sigurðsson;is ISL;MFFW;Everton;eng Premier League;30;1989;25.0;30.3;38.5;78.7;491.6;130.0;15.1;17.2;88.1;10.7;12.3;87.3;2.76;5.64;48.9;0.20;0.15;0.14;0.05;1.76;2.20;0.88;0.20;3.24;Matches;76dd1480
2415;Luca Siligardi;it ITA;MFFW;Crotone;it Serie A;32;1988;0.5;30.0;40.0;75.0;522.0;136.0;12.0;16.0;75.0;14.0;16.0;87.5;2.00;4.00;50.0;0.00;0.20;0.00;-0.20;4.00;6.00;2.00;0.00;8.00;Matches;1cac99dc
2416;Luca Siligardi;it ITA;FWMF;Parma;it Serie A;32;1988;0.4;27.5;47.5;57.9;382.5;95.0;20.0;22.5;88.9;7.50;7.50;100.0;0.00;5.00;0.0;0.00;0.50;0.50;-0.50;5.00;0.00;2.50;2.50;2.50;Matches;1cac99dc
2417;Adrien Silva;pt POR;MF;Sampdoria;it Serie A;31;1989;17.8;46.2;53.3;86.7;859.9;245.5;19.7;22.5;87.5;17.9;19.8;90.3;7.30;8.54;85.5;0.06;0.04;0.04;0.01;0.62;5.17;0.39;0.06;5.28;Matches;d6f88a1d
2418;André Silva;pt POR;FW;Eint Frankfurt;de Bundesliga;24;1995;30.7;18.3;25.2;72.5;239.5;42.6;11.0;14.2;77.3;5.57;6.97;79.9;0.55;0.91;60.7;0.23;0.15;0.16;0.07;1.01;1.17;0.62;0.07;2.18;Matches;3effaa34
2419;Bernardo Silva;pt POR;MFFW;Manchester City;eng Premier League;25;1994;22.9;56.2;62.6;89.7;823.7;131.2;31.4;33.1;94.7;18.3;20.1;90.9;3.41;4.28;79.6;0.26;0.17;0.12;0.10;1.14;3.10;1.35;0.04;5.07;Matches;3eb22ec9
2420;Caio Henrique Oliveira Silva;br BRA;DF;Monaco;fr Ligue 1;23;1997;26.3;44.8;56.6;79.0;717.9;200.6;22.2;24.9;89.1;19.3;24.3;79.4;2.32;4.87;47.7;0.15;0.13;0.14;0.02;0.99;2.70;1.52;0.42;3.65;Matches;30af8b93
2421;David Silva;es ESP;MF;Real Sociedad;es La Liga;34;1986;15.5;46.5;55.9;83.1;735.9;191.0;24.8;27.9;88.9;15.1;17.8;84.8;4.65;5.61;82.8;0.32;0.21;0.23;0.11;1.81;5.10;2.97;0.06;9.10;Matches;e2716bd0
2422;Fábio Silva;pt POR;FW;Wolves;eng Premier League;18;2002;15.2;15.6;21.7;71.8;179.5;21.4;10.1;12.5;80.5;3.42;5.07;67.5;0.33;0.92;35.7;0.20;0.07;0.03;0.13;0.72;0.46;0.33;0.00;1.12;Matches;e7aa9d7c
2423;Florent da Silva;fr FRA;FW;Lyon;fr Ligue 1;17;2003;0.0;1;1;100.0;8;1;1;1;100.0;0;0;;0;0;;0;0.0;0.0;0.0;0;0;0;0;0;Matches;8db95f95
2424;Gabriel Silva;br BRA;DF;Saint-Étienne;fr Ligue 1;29;1991;3.9;47.4;58.2;81.5;806.7;246.2;23.3;25.4;91.9;19.2;23.3;82.4;3.59;6.15;58.3;0.00;0.05;0.08;-0.05;0.77;4.10;1.28;1.28;2.31;Matches;4914ed4a
2425;Gastón Silva;uy URU;DF;Huesca;es La Liga;26;1994;6.7;43.3;51.8;83.6;831.9;333.6;15.1;16.6;91.0;22.5;25.8;87.3;4.33;7.31;59.2;0.00;0.00;0.01;0.00;0.15;4.03;0.15;0.00;4.33;Matches;47d493c3
2426;Rui Silva;pt POR;GK;Granada;es La Liga;26;1994;32.0;18.6;33.7;55.2;689.5;579.2;2.44;2.47;98.7;6.28;6.44;97.6;9.78;24.4;40.1;0.00;0.00;0.00;0.00;0.03;1.28;0.00;0.00;0.00;Matches;ea83bfa6
2427;Thiago Silva;br BRA;DF;Chelsea;eng Premier League;35;1984;21.5;84.1;90.8;92.7;1611.7;616.3;28.6;30.1;95.1;46.4;48.1;96.3;8.19;10.8;75.5;0.00;0.01;0.02;-0.01;0.23;4.98;0.37;0.00;3.81;Matches;86e7deaf
2428;Marco Silvestri;it ITA;GK;Hellas Verona;it Serie A;29;1991;34.0;12.9;28.3;45.7;475.6;429.8;1.76;1.76;100.0;4.15;4.24;97.9;7.03;22.1;31.7;0.00;0.00;0.00;0.00;0.00;0.56;0.00;0.00;0.00;Matches;0d422df7
2429;Mohamed Simakan;fr FRA;DF;Strasbourg;fr Ligue 1;20;2000;17.9;39.1;47.5;82.1;833.0;288.9;12.5;14.2;87.8;19.2;21.5;89.1;7.09;10.6;66.8;0.06;0.05;0.05;0.01;0.22;3.69;0.56;0.06;4.08;Matches;fcb27134
2430;Giovanni Simeone;ar ARG;FW;Cagliari;it Serie A;25;1995;19.3;13.2;17.9;73.7;178.9;18.7;7.93;10.1;78.9;4.09;5.13;79.8;0.26;0.62;41.7;0.10;0.07;0.04;0.04;0.62;0.36;0.16;0.05;0.67;Matches;343c0d52
2431;Moses Simon;ng NGA;FWMF;Nantes;fr Ligue 1;25;1995;25.8;18.0;28.0;64.3;264.7;79.5;11.0;13.7;80.5;4.96;7.79;63.7;1.20;3.60;33.3;0.19;0.12;0.15;0.08;1.24;1.05;0.89;0.27;2.13;Matches;5f3eaaf5
2432;Unai Simón;es ESP;GK;Athletic Club;es La Liga;23;1997;37.0;20.1;28.7;70.0;638.0;505.2;3.08;3.11;99.1;8.81;9.00;97.9;8.19;16.6;49.3;0.00;0.00;0.00;0.00;0.03;0.57;0.03;0.00;0.05;Matches;5dcf3e90
2433;Xavi Simons;nl NED;MF;Paris S-G;fr Ligue 1;17;2003;0.0;7;9;77.8;89;15;5;6;83.3;0;1;0.0;1;1;100.0;0;0.0;0.0;0.0;0;1;0;0;1;Matches;da4d670f
2434;Jóan Símun Edmundsson;fo FRO;FWMF;Arminia;de Bundesliga;29;1991;0.6;13.3;21.7;61.5;295.0;43.3;6.67;10.0;66.7;3.33;6.67;50.0;3.33;5.00;66.7;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;1be390b3
2435;Wilfried Singo;ci CIV;DF;Torino;it Serie A;19;2000;20.6;35.1;46.7;75.1;530.2;172.9;19.7;21.9;89.8;12.3;16.9;72.8;2.14;5.05;42.3;0.10;0.14;0.09;-0.04;1.17;1.70;0.97;0.53;3.01;Matches;8b609c34
2436;Daley Sinkgraven;nl NED;DF;Leverkusen;de Bundesliga;25;1995;17.4;59.6;73.7;80.9;1020.0;278.7;27.4;31.0;88.3;24.8;29.0;85.5;5.63;9.37;60.1;0.00;0.03;0.06;-0.03;0.75;3.85;1.03;0.11;4.48;Matches;73000a79
2437;Dimitris Siovas;gr GRE;DF;Huesca;es La Liga;31;1988;34.1;44.2;54.9;80.5;885.8;296.2;13.5;15.6;86.1;25.5;28.3;89.9;4.75;9.68;49.1;0.00;0.02;0.01;-0.02;0.18;2.11;0.00;0.00;2.02;Matches;92d38e6c
2438;Tobias Sippel;de GER;GK;M'Gladbach;de Bundesliga;32;1988;3.8;24.2;38.7;62.6;747.1;603.2;2.89;2.89;100.0;12.1;12.1;100.0;9.21;22.9;40.2;0.00;0.00;0.00;0.00;0.00;0.26;0.00;0.00;0.00;Matches;0d8a37c2
2439;Salvatore Sirigu;it ITA;GK;Torino;it Serie A;33;1987;32.0;22.2;31.4;70.7;610.6;444.1;5.44;5.47;99.4;8.53;8.84;96.5;8.00;16.8;47.7;0.00;0.00;0.00;0.00;0.00;0.53;0.00;0.00;0.00;Matches;10dc46f0
2440;Issouf Sissokho;ml MLI;MFDF;Bordeaux;fr Ligue 1;18;2002;0.9;44.4;48.9;90.9;694.4;204.4;22.2;23.3;95.2;21.1;22.2;95.0;1.11;1.11;100.0;0.00;0.00;0.00;0.00;0.00;4.44;0.00;0.00;6.67;Matches;792a9d41
2441;Ibrahima Sissoko;fr FRA;MF;Strasbourg;fr Ligue 1;22;1997;28.7;30.8;38.7;79.7;582.8;176.6;12.6;14.7;85.7;13.6;15.4;88.0;4.04;6.48;62.4;0.00;0.01;0.03;-0.01;0.21;3.76;0.45;0.14;4.46;Matches;0f8418aa
2442;Moussa Sissoko;fr FRA;MF;Tottenham;eng Premier League;30;1989;17.6;38.6;46.1;83.7;587.7;128.0;19.1;21.8;87.7;14.0;16.0;87.6;2.50;3.92;63.8;0.00;0.01;0.02;-0.01;0.23;2.39;0.34;0.06;3.24;Matches;2acd49b9
2443;Nelson Sissoko;fr FRA;DF;Saint-Étienne;fr Ligue 1;23;1997;5.3;37.9;53.2;71.3;688.1;249.4;17.5;20.8;84.5;14.9;19.8;75.2;5.09;9.62;52.9;0.00;0.02;0.02;-0.02;0.38;3.40;0.00;0.00;3.58;Matches;12bd0579
2444;Antonio Sivera;es ESP;GK;Alavés;es La Liga;23;1996;0.8;13.8;27.5;50.0;440.0;375.0;3.75;3.75;100.0;3.75;3.75;100.0;6.25;20.0;31.3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;9970da54
2445;Jacques Siwe;fr FRA;FW;Dijon;fr Ligue 1;19;2001;1.9;11.1;20.0;55.3;142.6;21.6;6.84;12.6;54.2;3.68;5.26;70.0;0.00;0.00;;0.00;0.05;0.00;-0.05;1.05;1.05;0.00;0.00;1.58;Matches;c39b09e3
2446;Ellyes Skhiri;tn TUN;MF;Köln;de Bundesliga;25;1995;30.9;42.6;49.3;86.4;757.9;249.9;17.9;20.2;88.3;18.7;20.1;92.9;4.60;6.31;72.8;0.06;0.03;0.05;0.03;0.55;2.14;0.52;0.03;3.53;Matches;c2211709
2447;?ukasz Skorupski;pl POL;GK;Bologna;it Serie A;29;1991;28.0;26.7;34.3;77.9;605.3;422.5;7.07;7.14;99.0;11.8;12.0;97.6;6.14;13.1;46.9;0.00;0.00;0.00;0.00;0.00;0.11;0.00;0.00;0.00;Matches;ab4449d6
2448;Andreas Skov Olsen;dk DEN;FWDF;Bologna;it Serie A;20;1999;13.1;31.1;41.7;74.5;456.8;117.1;17.6;20.1;87.8;9.69;13.1;73.8;1.91;4.66;41.0;0.23;0.15;0.15;0.08;1.53;0.92;0.76;0.38;2.21;Matches;c50cee19
2449;Robert Skov;dk DEN;FWMF;Hoffenheim;de Bundesliga;24;1996;12.9;27.0;39.4;68.5;482.3;120.9;12.6;14.6;86.7;10.7;14.5;73.8;3.02;7.05;42.9;0.00;0.19;0.22;-0.19;1.47;1.55;1.40;0.39;3.26;Matches;ff98492b
2450;Milan Škriniar;sk SVK;DF;Inter;it Serie A;25;1995;30.9;65.0;70.6;92.1;1146.1;336.2;27.3;28.5;95.8;31.8;33.6;94.6;5.11;6.93;73.8;0.00;0.02;0.02;-0.02;0.29;4.30;0.32;0.00;4.63;Matches;30f5ffa9
2451;Steven Skrzybski;de GER;FWDF;Schalke 04;de Bundesliga;27;1992;4.7;15.7;26.4;59.7;282.6;89.1;6.38;9.15;69.8;6.17;9.15;67.4;2.34;4.04;57.9;0.00;0.02;0.04;-0.02;0.43;1.70;0.43;0.21;2.13;Matches;58ce23e5
2452;Petar Škuleti?;rs SRB;FWMF;Montpellier;fr Ligue 1;30;1990;2.6;15.8;28.8;54.7;193.1;29.6;11.2;17.7;63.0;3.46;8.08;42.9;0.38;1.15;33.3;0.00;0.27;0.15;-0.27;1.92;1.54;0.00;0.00;1.15;Matches;d9a66c60
2453;Islam Slimani;dz ALG;FW;Leicester City;eng Premier League;32;1988;0.2;30.0;45.0;66.7;365.0;60.0;25.0;30.0;83.3;5.00;10.0;50.0;0.00;0.00;;0.00;0.50;0.00;-0.50;5.00;5.00;0.00;0.00;5.00;Matches;ffec9769
2454;Islam Slimani;dz ALG;FW;Lyon;fr Ligue 1;32;1988;6.4;27.8;37.8;73.6;324.5;84.1;19.1;23.0;83.0;5.47;7.97;68.6;0.78;1.25;62.5;0.16;0.28;0.16;-0.13;1.72;2.19;1.25;0.00;3.28;Matches;ffec9769
2455;William Smallbone;ie IRL;MF;Southampton;eng Premier League;20;2000;1.9;32.1;41.1;78.2;484.2;99.5;18.4;18.4;100.0;11.1;14.7;75.0;2.11;5.26;40.0;0.00;0.00;0.00;0.00;0.00;2.63;0.53;0.00;3.68;Matches;5e105217
2456;Chris Smalling;eng ENG;DF;Roma;it Serie A;30;1989;12.3;50.4;55.6;90.6;1002.0;331.5;13.3;14.2;93.1;30.7;32.0;95.9;5.53;7.80;70.8;0.08;0.06;0.05;0.02;0.16;1.30;0.00;0.00;1.63;Matches;b6964eb6
2457;Emile Smith Rowe;eng ENG;MFFW;Arsenal;eng Premier League;20;2000;16.0;40.5;46.6;86.9;539.1;102.8;25.5;27.9;91.5;11.6;12.7;91.6;1.31;1.94;67.7;0.25;0.21;0.16;0.04;1.69;2.81;0.88;0.06;4.25;Matches;17695062
2458;Robert Snodgrass;sct SCO;MFFW;West Brom;eng Premier League;32;1987;5.8;18.4;24.3;75.9;281.4;86.7;9.66;11.4;84.8;6.72;9.83;68.4;1.21;1.55;77.8;0.00;0.07;0.09;-0.07;0.52;1.90;0.52;0.17;2.41;Matches;9f4647e9
2459;Robert Snodgrass;sct SCO;FWMF;West Ham;eng Premier League;32;1987;0.1;40.0;40.0;100.0;430.0;150.0;30.0;30.0;100.0;10.0;10.0;100.0;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.0;Matches;9f4647e9
2460;Cédric Soares;pt POR;DF;Arsenal;eng Premier League;28;1991;8.3;42.0;56.5;74.4;624.6;229.0;25.1;28.6;87.8;13.0;18.3;71.1;2.53;6.02;42.0;0.12;0.11;0.07;0.01;0.72;3.98;0.72;0.24;5.54;Matches;839c14e1
2461;Rafa Soares;pt POR;DF;Eibar;es La Liga;25;1995;12.6;38.7;56.0;69.0;725.5;341.0;16.9;19.6;86.2;15.1;21.0;71.7;5.95;11.8;50.3;0.08;0.14;0.21;-0.06;1.19;3.97;1.27;0.87;4.60;Matches;062fc2e6
2462;Rubén Sobrino;es ESP;MFFW;Valencia;es La Liga;28;1992;0.5;28.0;42.0;66.7;382.0;66.0;22.0;26.0;84.6;2.00;6.00;33.3;4.00;4.00;100.0;0.00;0.00;0.00;0.00;0.00;4.00;0.00;0.00;0.00;Matches;19b776e9
2463;Rubén Sobrino;es ESP;FWMF;Cádiz;es La Liga;28;1992;12.4;14.9;20.7;72.0;207.5;50.2;9.44;12.0;78.5;3.71;5.56;66.7;0.97;1.29;75.0;0.00;0.08;0.03;-0.08;0.81;0.97;0.32;0.08;2.42;Matches;19b776e9
2464;Simon Sohm;ch SUI;MF;Parma;it Serie A;19;2001;10.0;35.4;42.4;83.5;596.6;132.3;15.0;17.3;86.7;16.5;18.5;89.2;2.60;4.20;61.9;0.00;0.02;0.03;-0.02;0.40;3.10;0.20;0.00;3.30;Matches;a5f458d9
2465;Augusto Solari;ar ARG;MF;Celta Vigo;es La Liga;28;1992;5.4;27.4;37.2;73.6;420.2;135.6;15.4;19.4;79.0;7.78;10.6;73.7;2.59;4.26;60.9;0.37;0.33;0.19;0.04;1.85;1.67;1.30;1.11;2.78;Matches;3ca6106c
2466;Roberto Soldado;es ESP;FW;Granada;es La Liga;35;1985;16.0;12.9;21.8;59.0;174.9;26.8;7.44;10.6;70.4;3.31;5.75;57.6;0.88;1.38;63.6;0.00;0.04;0.04;-0.04;0.56;0.75;0.38;0.00;1.19;Matches;9d66fbe3
2467;Carlos Soler;es ESP;MF;Valencia;es La Liga;23;1997;30.4;41.8;51.9;80.6;747.1;224.6;18.3;19.5;93.4;16.3;18.6;87.6;5.43;10.2;53.4;0.26;0.15;0.13;0.11;1.48;4.61;0.69;0.00;5.03;Matches;fed17f5a
2468;Yann Sommer;ch SUI;GK;M'Gladbach;de Bundesliga;31;1988;30.1;33.8;41.3;81.8;815.5;499.8;7.91;7.97;99.2;17.1;17.4;98.5;8.60;15.6;55.2;0.00;0.00;0.00;0.00;0.00;0.10;0.00;0.00;0.07;Matches;420c18a1
2469;Son;es ESP;DFMF;Levante;es La Liga;26;1994;12.3;39.0;52.1;74.9;667.2;235.2;20.3;24.0;84.7;14.1;17.2;82.0;3.82;7.40;51.6;0.00;0.10;0.15;-0.10;1.46;3.09;2.11;1.14;5.04;Matches;037dbd30
2470;Brandon Soppy;fr FRA;DF;Rennes;fr Ligue 1;18;2002;6.2;51.8;65.6;78.9;808.1;286.3;28.5;31.9;89.4;20.3;25.8;78.8;2.74;5.97;45.9;0.00;0.03;0.13;-0.03;0.32;3.23;0.97;0.65;3.87;Matches;28f66c2e
2471;David Soria;es ESP;GK;Getafe;es La Liga;27;1993;28.0;14.3;30.7;46.4;668.9;610.5;0.61;0.61;100.0;2.54;2.68;94.7;11.1;27.2;40.8;0.00;0.00;0.00;0.00;0.00;2.04;0.07;0.00;0.00;Matches;8f8c6934
2472;Roberto Soriano;it ITA;MF;Bologna;it Serie A;29;1991;36.1;33.9;41.7;81.1;497.1;167.5;19.2;22.3;86.1;11.0;12.7;86.3;1.97;2.85;68.9;0.17;0.22;0.11;-0.05;1.44;4.29;1.27;0.08;5.51;Matches;9d4c45d6
2473;Alberto Soro;es ESP;FWMF;Granada;es La Liga;21;1999;4.4;20.9;29.3;71.3;293.2;78.4;13.0;15.0;86.4;5.45;7.50;72.7;1.36;3.41;40.0;0.45;0.07;0.11;0.39;1.36;1.82;0.91;0.23;3.41;Matches;452c3055
2474;Borna Sosa;hr CRO;DFFW;Stuttgart;de Bundesliga;22;1998;22.7;39.4;56.4;69.8;608.9;234.2;23.2;26.2;88.4;11.9;17.5;67.6;3.04;8.77;34.7;0.40;0.25;0.28;0.15;2.51;2.60;1.89;1.15;3.88;Matches;af0d79a9
2475;Hugo Sotelo;es ESP;MF;Celta Vigo;es La Liga;16;2003;0.0;0;0;;0;0;0;0;;0;0;;0;0;;0;0.0;0.0;0.0;0;0;0;0;0;Matches;3aa74860
2476;Florian Sotoca;fr FRA;FW;Lens;fr Ligue 1;29;1990;26.8;24.5;35.0;69.9;406.9;74.5;12.0;15.9;75.8;8.77;11.8;74.4;2.39;3.51;68.1;0.11;0.15;0.12;-0.03;0.93;1.68;0.93;0.15;3.02;Matches;7a42d0df
2477;Riccardo Sottil;it ITA;FWMF;Cagliari;it Serie A;21;1999;13.2;21.3;28.9;73.6;356.2;73.7;10.5;13.1;80.3;8.18;10.6;77.1;1.82;3.03;60.0;0.08;0.14;0.11;-0.06;1.21;1.44;1.36;0.30;3.56;Matches;94816803
2478;Cheick Souaré;fr FRA;MF;Marseille;fr Ligue 1;17;2002;0.1;20.0;30.0;66.7;420.0;100.0;10.0;20.0;50.0;0.00;0.00;;10.0;10.0;100.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;39c0c75b
2479;Tomáš Sou?ek;cz CZE;MF;West Ham;eng Premier League;25;1995;38.0;32.1;42.7;75.0;533.1;150.3;15.4;20.4;75.7;11.8;15.3;77.2;3.18;3.97;80.1;0.03;0.05;0.06;-0.03;0.47;3.34;0.18;0.03;4.34;Matches;6613c819
2480;Rayan Souici;fr FRA;DF;Saint-Étienne;fr Ligue 1;22;1998;0.1;80.0;90.0;88.9;1620.0;960.0;30.0;30.0;100.0;50.0;60.0;83.3;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;e3ad3368
2481;Cebio Soukou;bj BEN;FWMF;Arminia;de Bundesliga;27;1992;5.1;19.0;22.4;85.1;307.3;54.9;9.80;10.4;94.3;7.65;9.02;84.8;0.98;1.57;62.5;0.00;0.04;0.04;-0.04;0.78;0.98;0.39;0.39;1.57;Matches;3c4b7820
2482;Adama Soumaoro;fr FRA;DF;Bologna;it Serie A;28;1992;19.5;42.2;47.4;88.9;745.5;255.5;17.3;19.2;89.9;21.3;23.0;92.6;3.13;3.95;79.2;0.00;0.01;0.01;-0.01;0.15;1.08;0.00;0.00;2.62;Matches;7b075c75
2483;Adama Soumaoro;fr FRA;DF;Lille;fr Ligue 1;28;1992;1.6;68.8;72.5;94.8;1386.3;540.0;18.8;20.0;93.8;40.6;41.9;97.0;8.13;8.75;92.9;0.00;0.00;0.00;0.00;0.00;1.88;0.00;0.00;1.88;Matches;7b075c75
2484;Boubakary Soumaré;fr FRA;MF;Lille;fr Ligue 1;21;1999;21.3;63.4;73.1;86.8;1092.2;317.4;28.9;33.0;87.6;26.5;28.9;91.6;5.96;8.26;72.2;0.05;0.04;0.06;0.00;0.61;9.11;0.38;0.00;8.50;Matches;ae59b359
2485;Yaya Soumaré;fr FRA;MF;Lyon;fr Ligue 1;20;2000;0.0;;;;;;;;;;;;;;;0;;;;;;;;;Matches;cb4e852b
2486;Arnaud Souquet;fr FRA;DF;Montpellier;fr Ligue 1;28;1992;13.6;34.5;47.4;72.8;540.3;253.5;17.9;20.5;87.5;13.6;17.7;76.8;2.13;4.85;43.9;0.07;0.04;0.07;0.04;0.66;2.35;1.47;0.88;3.82;Matches;4e0afc5d
2487;Ansou Sow;fr FRA;MF;Lens;fr Ligue 1;20;2000;0.1;10.0;20.0;50.0;110.0;0.00;10.0;20.0;50.0;0.00;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;754d5c33
2488;Djibril Sow;ch SUI;MF;Eint Frankfurt;de Bundesliga;23;1997;24.2;43.9;50.3;87.3;704.5;186.1;22.0;24.5;89.7;18.1;20.0;90.5;2.89;3.84;75.3;0.08;0.05;0.06;0.03;0.70;3.72;0.50;0.04;4.92;Matches;4c6facae
2489;Saidou Sow;gn GUI;DF;Saint-Étienne;fr Ligue 1;18;2002;11.1;43.5;53.1;82.0;846.8;328.8;14.5;15.5;93.6;23.6;26.3;89.7;5.05;9.10;55.4;0.00;0.01;0.01;-0.01;0.18;1.71;0.09;0.00;1.98;Matches;f6b94e8d
2490;Ça?lar Söyüncü;tr TUR;DF;Leicester City;eng Premier League;24;1996;20.2;61.6;70.4;87.4;1044.5;347.3;26.1;28.3;92.3;30.5;33.8;90.5;3.61;6.58;54.9;0.00;0.02;0.01;-0.02;0.35;3.76;0.25;0.15;4.46;Matches;21166ff4
2491;Leonardo Spinazzola;it ITA;DF;Roma;it Serie A;27;1993;23.6;40.6;52.0;78.0;686.1;194.8;20.6;24.1;85.2;15.2;18.3;83.1;3.94;6.65;59.2;0.17;0.21;0.16;-0.04;1.40;3.14;1.91;0.89;4.45;Matches;3626daea
2492;Marco Sportiello;it ITA;GK;Atalanta;it Serie A;28;1992;14.0;22.5;26.9;83.8;585.1;381.7;4.57;4.57;100.0;11.4;11.4;100.0;6.36;10.6;59.7;0.00;0.00;0.00;0.00;0.00;0.14;0.00;0.00;0.00;Matches;ac4003af
2493;Mattia Sprocati;it ITA;MFFW;Parma;it Serie A;27;1993;0.2;20.0;20.0;100.0;240.0;20.0;15.0;15.0;100.0;5.00;5.00;100.0;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;bdd0692f
2494;Jerry St. Juste;nl NED;DF;Mainz 05;de Bundesliga;23;1996;32.0;33.4;43.0;77.6;664.6;253.1;11.6;13.9;83.4;16.7;19.2;87.1;4.75;8.41;56.5;0.03;0.01;0.02;0.02;0.19;2.38;0.44;0.13;3.09;Matches;90339309
2495;Benjamin Stambouli;fr FRA;DFMF;Schalke 04;de Bundesliga;29;1990;21.7;35.9;49.5;72.6;688.8;306.9;13.8;17.2;79.9;16.5;20.2;81.3;4.79;9.68;49.5;0.09;0.02;0.04;0.07;0.37;3.13;0.46;0.00;4.70;Matches;5939baa2
2496;Josip Staniši?;hr CRO;DF;Bayern Munich;de Bundesliga;20;2000;1.0;57.0;63.0;90.5;1102.0;253.0;18.0;20.0;90.0;34.0;37.0;91.9;5.00;5.00;100.0;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;4.00;Matches;7ed08d5c
2497;Niklas Stark;de GER;DFMF;Hertha BSC;de Bundesliga;25;1995;31.0;41.8;50.6;82.6;886.3;282.8;9.77;11.6;83.9;26.0;29.0;89.8;5.68;8.77;64.7;0.00;0.03;0.03;-0.03;0.23;2.45;0.19;0.00;3.65;Matches;aad48be9
