;;;;;;;;;Total;Total;Total;Total;Total;Short;Short;Short;Medium;Medium;Medium;Long;Long;Long;;;;;;;;;;;#NAME?
1475;Douglas Luiz;br BRA;MF;Aston Villa;eng Premier League;21;1998;29.0;34.8;42.9;81.3;656.8;182.0;13.8;15.9;87.0;15.7;18.5;84.7;4.52;6.59;68.6;0.07;0.06;0.06;0.01;0.59;3.66;0.59;0.17;4.93;Matches;6f7d826d
1476;Jordan Lukaku;be BEL;DF;Lazio;it Serie A;25;1994;4.4;28.4;38.0;74.9;431.1;131.4;16.4;18.9;86.7;9.55;12.3;77.8;1.82;4.09;44.4;0.45;0.11;0.09;0.34;2.27;1.36;1.59;1.14;1.82;Matches;0cd0e21b
1477;Romelu Lukaku;be BEL;FW;Inter;it Serie A;26;1993;33.1;16.7;24.4;68.6;218.2;43.2;10.2;13.7;74.3;3.56;5.35;66.7;1.00;1.33;75.0;0.06;0.14;0.09;-0.08;1.60;1.00;0.79;0.12;2.30;Matches;5eae500a
1478;Dodi Lukebakio;be BEL;FWMF;Hertha BSC;de Bundesliga;21;1997;22.6;20.5;27.4;74.7;330.2;66.9;10.7;12.7;84.0;6.37;8.85;72.0;2.21;3.54;62.5;0.27;0.21;0.17;0.06;1.59;1.15;0.88;0.22;1.73;Matches;0c61c77c
1479;Saša Luki?;rs SRB;MF;Torino;it Serie A;22;1996;20.7;33.8;40.0;84.5;538.1;150.4;17.6;19.4;90.5;12.8;14.3;89.5;2.37;3.29;72.1;0.05;0.02;0.05;0.02;0.63;3.72;0.72;0.14;4.40;Matches;c6e8cf1f
1480;Senad Luli?;ba BIH;DF;Lazio;it Serie A;33;1986;17.5;38.5;49.1;78.4;650.9;190.5;19.8;22.3;88.7;14.1;17.1;82.3;3.89;6.34;61.3;0.11;0.10;0.09;0.02;1.20;2.06;1.43;0.97;2.74;Matches;7fd58fe3
1481;John Lundstram;eng ENG;MF;Sheffield Utd;eng Premier League;25;1994;27.3;36.2;45.6;79.3;627.1;135.9;18.9;22.1;85.3;12.1;14.0;85.9;4.36;6.56;66.5;0.11;0.12;0.08;-0.01;0.77;2.56;1.14;0.29;4.47;Matches;0df2b165
1482;Sebastiano Luperto;it ITA;DF;Napoli;it Serie A;22;1996;5.9;57.6;64.7;89.0;955.3;344.2;24.2;25.3;96.0;29.0;32.0;90.5;2.54;4.75;53.6;0.00;0.02;0.02;-0.02;0.34;4.07;0.34;0.17;5.25;Matches;997fff07
1483;Arnaud Lusamba;cd COD;MFFW;Nice;fr Ligue 1;22;1997;10.9;34.0;40.6;83.7;529.5;123.1;18.5;20.9;88.6;11.2;13.4;83.6;2.48;3.30;75.0;0.18;0.14;0.06;0.05;1.65;2.57;0.28;0.00;3.94;Matches;54131505
1484;Andreas Luthe;de GER;GK;Augsburg;de Bundesliga;32;1987;10.0;29.4;41.6;70.7;830.9;519.7;3.40;3.40;100.0;16.8;17.0;98.8;9.20;21.0;43.8;0.00;0.00;0.00;0.00;0.00;0.10;0.00;0.00;0.00;Matches;7fe12375
1485;Lyanco;br BRA;DF;Torino;it Serie A;22;1997;13.1;43.0;50.8;84.7;871.7;338.7;14.0;15.6;89.7;22.4;24.5;91.3;6.11;9.47;64.5;0.00;0.02;0.02;-0.02;0.08;2.67;0.15;0.08;3.36;Matches;b5bf1770
1486;Charalambos Lykogiannis;gr GRE;DF;Cagliari;it Serie A;25;1993;14.9;26.8;41.5;64.7;501.9;227.0;10.7;13.0;82.0;13.1;19.6;66.8;2.62;6.51;40.2;0.07;0.07;0.07;-0.01;0.54;2.15;0.34;0.13;2.75;Matches;5efc5389
1487;Yann M'Vila;fr FRA;MFDF;Saint-Étienne;fr Ligue 1;29;1990;21.6;47.9;55.9;85.7;911.7;312.9;20.2;22.6;89.3;19.8;21.6;91.4;6.90;9.44;73.0;0.09;0.05;0.03;0.05;0.46;5.09;0.19;0.00;5.37;Matches;d4133fa1
1488;Alexis Mac Allister;ar ARG;MFFW;Brighton;eng Premier League;20;1998;3.9;19.7;31.0;63.6;293.3;75.4;10.5;13.1;80.4;6.41;8.97;71.4;1.28;5.90;21.7;0.00;0.08;0.05;-0.08;1.28;1.54;0.26;0.26;1.54;Matches;83d074ff
1489;Darwin Machís;ve VEN;FWMF;Granada;es La Liga;26;1993;23.7;14.8;24.6;59.9;243.2;85.3;7.34;9.54;77.0;4.94;8.31;59.4;1.73;4.26;40.6;0.21;0.19;0.19;0.02;1.69;1.43;0.84;0.34;1.98;Matches;ed6ea4d9
1490;Yvann Macon;fr FRA;DF;Saint-Étienne;fr Ligue 1;20;1998;1.1;39.1;57.3;68.3;575.5;190.9;24.5;35.5;69.2;12.7;17.3;73.7;1.82;2.73;66.7;0.00;0.00;0.00;0.00;0.00;3.64;0.00;0.00;2.73;Matches;0bb6e193
1491;James Maddison;eng ENG;MF;Leicester City;eng Premier League;22;1996;29.2;44.1;58.5;75.4;808.9;243.1;19.2;21.9;87.7;17.5;20.9;83.8;5.82;11.8;49.1;0.10;0.22;0.22;-0.12;2.67;5.38;1.47;0.21;6.58;Matches;ee38d9c5
1492;Lisandro Magallán;ar ARG;DF;Alavés;es La Liga;25;1993;13.3;25.8;33.5;76.9;544.4;255.4;6.92;8.27;83.6;14.3;16.7;85.6;4.14;7.52;55.0;0.08;0.02;0.01;0.05;0.30;1.58;0.08;0.00;2.11;Matches;01a49bd2
1493;Francesco Magnanelli;it ITA;MF;Sassuolo;it Serie A;34;1984;15.5;67.7;76.8;88.2;1115.9;289.5;35.0;37.0;94.6;24.5;27.5;89.2;6.58;9.16;71.8;0.00;0.03;0.03;-0.03;0.84;6.90;0.58;0.00;6.13;Matches;07767f42
1494;Giangiacomo Magnani;it ITA;DF;Brescia;it Serie A;23;1995;1.3;21.5;28.5;75.7;463.8;148.5;6.15;10.0;61.5;9.23;10.8;85.7;6.15;7.69;80.0;0.00;0.00;0.08;0.00;0.00;0.77;0.00;0.00;0.00;Matches;cce9f582
1495;Giangiacomo Magnani;it ITA;DF;Sassuolo;it Serie A;23;1995;1.6;40.0;49.4;81.0;911.3;278.1;6.88;8.13;84.6;26.9;30.0;89.6;6.25;10.0;62.5;0.00;0.06;0.00;-0.06;1.25;3.75;0.00;0.00;2.50;Matches;cce9f582
1496;Hugo Magnetti;fr FRA;MF;Brest;fr Ligue 1;21;1998;2.6;48.8;62.7;77.9;886.9;276.9;18.5;23.5;78.7;23.8;28.8;82.7;4.62;7.69;60.0;0.00;0.08;0.04;-0.08;1.54;7.31;0.38;0.00;6.92;Matches;d4d35152
1497;Harry Maguire;eng ENG;DF;Manchester Utd;eng Premier League;26;1993;38.0;57.7;66.7;86.5;1156.1;360.9;18.2;20.4;88.8;31.4;34.2;91.9;7.53;10.7;70.1;0.03;0.04;0.02;-0.01;0.42;4.29;0.00;0.00;4.50;Matches;d8931174
1498;Abdallahi Mahmoud;mr MTN;MF;Alavés;es La Liga;19;2000;1.7;19.4;22.4;86.8;252.4;59.4;10.6;12.4;85.7;7.06;7.65;92.3;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;1.18;0.00;0.00;1.76;Matches;ab99e4a0
1499;Riyad Mahrez;dz ALG;FWMF;Manchester City;eng Premier League;28;1991;21.6;47.0;55.6;84.6;742.3;167.7;25.3;27.3;92.7;14.5;17.5;83.3;4.72;6.44;73.4;0.42;0.46;0.34;-0.05;2.78;1.99;3.38;0.19;5.56;Matches;892d5bb1
1500;Thiago Maia;br BRA;MF;Lille;fr Ligue 1;22;1997;0.5;62.0;78.0;79.5;998.0;304.0;32.0;36.0;88.9;22.0;24.0;91.7;4.00;12.0;33.3;0.00;0.00;0.00;0.00;2.00;6.00;2.00;0.00;6.00;Matches;91e58f66
1501;Arne Maier;de GER;MF;Hertha BSC;de Bundesliga;20;1999;5.9;45.3;55.6;81.4;903.9;230.7;15.6;18.1;86.0;20.3;23.6;86.3;7.97;10.5;75.8;0.00;0.08;0.08;-0.08;1.69;4.41;0.85;0.00;6.10;Matches;ab700320
1502;Habib Maïga;ci CIV;MF;Metz;fr Ligue 1;23;1996;25.2;41.4;51.5;80.4;704.2;184.5;19.4;21.6;89.5;16.5;20.0;82.5;3.73;6.07;61.4;0.08;0.05;0.06;0.03;0.48;3.89;0.60;0.16;4.76;Matches;e768de1f
1503;Mike Maignan;fr FRA;GK;Lille;fr Ligue 1;24;1995;28.0;17.6;27.3;64.4;549.1;457.3;2.54;2.61;97.3;7.68;7.71;99.5;7.32;16.8;43.5;0.00;0.00;0.00;0.00;0.00;0.46;0.00;0.00;0.00;Matches;fcb38f57
1504;Ainsley Maitland-Niles;eng ENG;DF;Arsenal;eng Premier League;21;1997;15.4;54.6;66.6;82.0;834.4;272.3;29.0;32.6;88.8;20.2;24.0;84.1;3.44;6.17;55.8;0.13;0.10;0.09;0.03;0.71;2.86;0.84;0.32;3.96;Matches;e3a5814e
1505;Josh Maja;ng NGA;FW;Bordeaux;fr Ligue 1;20;1998;8.2;20.9;25.2;82.6;243.2;33.5;14.4;15.5;92.9;4.39;5.85;75.0;0.49;0.61;80.0;0.24;0.17;0.06;0.07;1.34;0.73;0.00;0.00;0.98;Matches;bc0bfc64
1506;Abdul Majeed Waris;gh GHA;FW;Strasbourg;fr Ligue 1;27;1991;4.1;14.9;21.0;70.9;168.0;47.6;8.54;10.0;85.4;3.90;6.10;64.0;0.00;0.49;0.0;0.24;0.22;0.12;0.02;1.22;0.49;1.22;0.49;1.71;Matches;46907171
1507;Žan Majer;si SVN;MF;Lecce;it Serie A;27;1992;18.5;32.0;40.3;79.5;524.1;137.0;17.1;19.5;87.5;11.2;13.5;82.8;3.14;4.76;65.9;0.05;0.08;0.05;-0.03;1.08;3.14;0.65;0.27;3.68;Matches;bf13975c
1508;Jean-Victor Makengo;fr FRA;MF;Toulouse;fr Ligue 1;21;1998;11.0;33.1;40.2;82.4;467.7;130.5;20.4;23.6;86.2;8.91;10.9;81.7;2.00;2.82;71.0;0.00;0.06;0.07;-0.06;1.00;3.91;0.55;0.09;5.73;Matches;22bfb57e
1509;Nemanja Maksimovi?;rs SRB;MF;Getafe;es La Liga;24;1995;32.2;16.1;23.0;70.1;244.1;65.1;7.39;10.3;71.5;5.56;7.67;72.5;1.27;2.14;59.4;0.00;0.02;0.03;-0.02;0.43;1.24;0.37;0.09;2.11;Matches;00b28772
1510;Nikola Maksimovi?;rs SRB;DF;Napoli;it Serie A;27;1991;20.0;64.5;69.7;92.6;1167.8;447.6;25.4;27.1;93.9;32.9;34.5;95.2;5.35;6.40;83.6;0.05;0.03;0.03;0.03;0.40;3.55;0.45;0.30;3.05;Matches;16b9d5cf
1511;Kévin Malcuit;ma MAR;DF;Napoli;it Serie A;28;1991;2.8;49.3;61.4;80.2;758.9;144.6;29.3;32.1;91.1;14.3;18.9;75.5;4.29;7.50;57.1;0.00;0.11;0.07;-0.11;0.71;1.43;0.71;0.36;2.50;Matches;d6a889ea
1512;Daniel Maldini;it ITA;FWMF;Milan;it Serie A;17;2001;0.3;43.3;50.0;86.7;476.7;40.0;26.7;30.0;88.9;3.33;6.67;50.0;3.33;3.33;100.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.33;Matches;801831fe
1513;Ruslan Malinovskyi;ua UKR;MFFW;Atalanta;it Serie A;26;1993;17.1;45.2;58.4;77.4;806.7;213.6;19.6;22.9;85.7;18.7;22.3;83.8;4.91;8.48;57.9;0.18;0.29;0.26;-0.12;2.69;3.98;2.34;0.35;7.25;Matches;48d5bd33
1514;Yunus Mall?;tr TUR;MFFW;Union Berlin;de Bundesliga;27;1992;7.5;19.2;27.3;70.2;240.0;66.8;10.7;14.3;74.8;5.60;7.47;75.0;0.40;1.33;30.0;0.13;0.11;0.09;0.03;0.80;1.07;0.27;0.27;2.27;Matches;f3722c97
1515;Hugo Mallo;es ESP;DF;Celta Vigo;es La Liga;28;1991;21.8;45.6;60.2;75.6;741.4;283.5;24.8;27.0;91.8;15.4;21.1;72.7;4.54;9.27;49.0;0.05;0.04;0.06;0.01;0.55;2.98;0.87;0.41;3.99;Matches;cb574619
1516;Streli Mamba;de GER;FW;Paderborn 07;de Bundesliga;25;1994;16.9;12.0;16.2;74.1;146.1;21.8;7.40;9.05;81.7;3.14;4.02;77.9;0.12;0.47;25.0;0.12;0.07;0.05;0.05;0.53;0.71;0.06;0.00;0.83;Matches;625e41b1
1517;Hianga Mananga Mbock;fr FRA;MF;Brest;fr Ligue 1;19;1999;1.6;45.6;55.6;82.0;885.6;188.8;16.3;19.4;83.9;23.8;27.5;86.4;5.63;8.75;64.3;0.00;0.00;0.00;0.00;0.63;1.88;0.00;0.00;3.13;Matches;0f86995c
1518;Vincent Manceau;fr FRA;DF;Angers;fr Ligue 1;30;1989;22.0;48.6;61.2;79.4;772.7;339.5;25.7;27.8;92.3;17.3;21.0;82.3;3.95;8.64;45.8;0.00;0.05;0.05;-0.05;0.59;2.86;0.95;0.18;5.45;Matches;c26a3918
1519;Gianluca Mancini;it ITA;DFMF;Roma;it Serie A;23;1996;30.4;48.7;55.2;88.1;931.6;349.1;16.5;18.0;91.8;27.1;29.0;93.5;4.54;6.88;66.0;0.00;0.03;0.04;-0.03;0.39;2.89;0.30;0.00;3.75;Matches;5aa53281
1520;Marco Mancosu;it ITA;MFFW;Lecce;it Serie A;30;1988;27.1;24.3;32.5;74.6;372.1;100.5;13.4;16.3;82.2;7.53;9.63;78.2;1.96;3.51;55.8;0.07;0.11;0.12;-0.03;1.14;2.18;0.81;0.22;3.51;Matches;2c3a6c21
1521;Steve Mandanda;fr FRA;GK;Marseille;fr Ligue 1;34;1985;26.3;21.8;32.0;68.1;613.1;433.4;3.00;3.04;98.8;11.6;11.7;99.0;7.15;17.1;41.8;0.00;0.00;0.00;0.00;0.00;0.23;0.00;0.00;0.00;Matches;1d2d5cc8
1522;Reinildo Mandava;mz MOZ;DFMF;Lille;fr Ligue 1;25;1994;12.3;42.3;54.4;77.7;617.5;194.6;22.8;25.3;90.0;15.2;19.0;79.9;2.20;5.04;43.5;0.00;0.02;0.03;-0.02;0.49;2.60;0.73;0.24;3.66;Matches;c20bdcd7
1523;Aïssa Mandi;dz ALG;DF;Betis;es La Liga;27;1991;28.6;56.9;63.6;89.5;1110.3;423.1;20.8;22.1;94.3;27.3;29.3;93.3;7.90;10.6;74.6;0.00;0.04;0.03;-0.04;0.24;3.29;0.17;0.03;3.25;Matches;fbd6378b
1524;Rolando Mandragora;it ITA;MF;Udinese;it Serie A;22;1997;22.8;34.6;42.6;81.3;552.5;165.7;17.4;19.4;89.6;11.3;13.5;83.8;3.64;5.70;63.8;0.09;0.16;0.10;-0.07;1.49;3.03;0.57;0.22;4.08;Matches;c7259b83
1525;Sadio Mané;sn SEN;FW;Liverpool;eng Premier League;27;1992;30.5;30.3;38.4;78.9;432.1;102.2;17.6;20.6;85.4;8.52;10.7;79.5;2.10;2.95;71.1;0.23;0.22;0.17;0.01;1.93;2.20;2.36;0.23;4.20;Matches;c691bfe2
1526;Eliaquim Mangala;fr FRA;DF;Valencia;es La Liga;28;1991;7.5;33.6;38.1;88.1;640.0;182.9;11.3;12.7;89.5;18.9;19.7;95.9;2.80;4.80;58.3;0.00;0.00;0.00;0.00;0.00;1.47;0.00;0.00;2.00;Matches;f520049f
1527;Thomas Mangani;fr FRA;MF;Angers;fr Ligue 1;32;1987;20.8;52.1;66.7;78.1;879.5;366.4;24.5;27.3;89.8;19.2;23.3;82.6;5.82;11.8;49.2;0.10;0.17;0.16;-0.07;2.40;4.47;1.44;0.67;7.55;Matches;c801616a
1528;Massimiliano Mangraviti;it ITA;DF;Brescia;it Serie A;21;1998;10.8;33.5;41.4;81.0;636.0;296.3;12.5;14.2;88.2;16.0;18.1;88.7;4.17;7.59;54.9;0.00;0.01;0.02;-0.01;0.19;2.96;0.37;0.37;3.61;Matches;33914f14
1529;Kostas Manolas;gr GRE;DF;Napoli;it Serie A;28;1991;24.2;57.2;62.4;91.7;1063.6;335.1;20.1;21.5;93.5;31.9;33.7;94.6;4.67;6.16;75.8;0.00;0.00;0.01;-0.00;0.08;1.53;0.04;0.00;2.73;Matches;c707411f
1530;Javier Manquillo;es ESP;DF;Newcastle Utd;eng Premier League;25;1994;17.8;25.2;36.1;69.8;371.7;141.7;13.8;16.2;84.8;8.71;12.8;68.3;1.35;3.82;35.3;0.06;0.01;0.02;0.04;0.28;1.35;0.39;0.22;1.57;Matches;758dd7f0
1531;Giacomo Manzari;it ITA;FWMF;Sassuolo;it Serie A;18;2000;0.2;15.0;30.0;50.0;155.0;105.0;15.0;20.0;75.0;0.00;0.00;;0.00;5.00;0.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;Matches;d8dfae8a
1532;Myziane Maolida;fr FRA;FWMF;Nice;fr Ligue 1;20;1999;7.5;33.9;42.0;80.6;453.3;115.2;24.4;28.9;84.3;8.00;10.0;80.0;0.93;1.60;58.3;0.27;0.15;0.24;0.12;1.73;2.27;1.33;0.27;3.73;Matches;706a60e1
1533;Faitout Maouassa;fr FRA;DF;Rennes;fr Ligue 1;21;1998;20.0;37.9;50.5;74.9;596.9;223.7;21.5;24.2;88.8;13.6;17.6;77.0;2.55;6.85;37.2;0.05;0.04;0.06;0.01;0.65;2.45;0.65;0.50;2.65;Matches;e54a9890
1534;Fernando Marçal;br BRA;DF;Lyon;fr Ligue 1;30;1989;9.2;66.2;81.7;81.0;1131.3;379.6;32.2;36.1;89.2;25.4;31.6;80.4;6.85;10.8;63.6;0.11;0.11;0.13;0.00;1.30;6.09;1.30;0.76;7.17;Matches;9ae9eaea
1535;Marcelo;br BRA;DF;Real Madrid;es La Liga;31;1988;14.4;60.6;73.9;82.0;936.7;329.7;36.3;39.4;92.1;17.4;21.3;81.8;5.00;8.82;56.7;0.14;0.13;0.21;0.01;1.81;5.07;2.29;0.90;7.78;Matches;603116a7
1536;Marcelo;br BRA;DF;Lyon;fr Ligue 1;32;1987;16.7;59.7;70.1;85.1;1227.9;409.5;16.9;18.7;90.7;34.7;37.5;92.5;7.31;12.2;59.8;0.00;0.00;0.01;0.00;0.06;3.65;0.00;0.00;4.85;Matches;e3d0b0c4
1537;Solly March;eng ENG;FWMF;Brighton;eng Premier League;25;1994;12.7;35.5;49.0;72.5;614.9;165.4;17.6;20.3;86.4;13.7;18.3;74.7;3.54;7.72;45.9;0.08;0.07;0.13;0.01;1.02;1.65;1.81;0.63;4.33;Matches;bb5fbd2b
1538;Gian Marco Ferrari;it ITA;DF;Sassuolo;it Serie A;27;1992;21.1;65.6;70.7;92.8;1140.1;416.4;26.1;27.2;96.0;35.0;36.5;95.8;3.89;5.83;66.7;0.05;0.05;0.04;0.00;0.38;3.03;0.14;0.00;4.22;Matches;8650af85
1539;Óscar de Marcos;es ESP;DFFW;Athletic Club;es La Liga;30;1989;6.0;27.0;37.3;72.3;363.0;127.2;16.3;19.0;86.0;7.50;10.7;70.3;1.17;2.50;46.7;0.17;0.15;0.08;0.02;1.33;2.50;1.00;0.67;3.33;Matches;9f323c71
1540;Dario Maresic;at AUT;DF;Reims;fr Ligue 1;19;1999;1.0;52.0;62.0;83.9;1040.0;374.0;18.0;19.0;94.7;28.0;31.0;90.3;6.00;12.0;50.0;0.00;0.00;0.00;0.00;0.00;4.00;1.00;0.00;5.00;Matches;5d93ccee
1541;Miguel Marí;es ESP;MF;Eibar;es La Liga;22;1997;0.1;10.0;10.0;100.0;170.0;0.00;0.00;0.00;;10.0;10.0;100.0;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;d70a3661
1542;Pablo Marí;es ESP;DF;Arsenal;eng Premier League;25;1993;1.3;65.4;76.9;85.0;1311.5;379.2;22.3;23.8;93.5;32.3;33.8;95.5;10.8;16.9;63.6;0.00;0.00;0.00;0.00;0.00;4.62;0.00;0.00;3.85;Matches;aa54ec6f
1543;José María Giménez;uy URU;DF;Atlético Madrid;es La Liga;24;1995;19.5;40.2;47.2;85.2;788.7;299.5;14.2;15.4;92.0;20.1;22.1;90.9;4.97;7.69;64.7;0.00;0.00;0.01;0.00;0.00;1.64;0.00;0.00;2.00;Matches;f0da930c
1544;Mariano;do DOM;FWMF;Real Madrid;es La Liga;25;1993;0.5;20.0;28.0;71.4;242.0;52.0;14.0;20.0;70.0;4.00;6.00;66.7;0.00;0.00;;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;2.00;Matches;5c4dc0ff
1545;Adrian Mariappa;jm JAM;DF;Watford;eng Premier League;32;1986;16.8;25.4;36.6;69.3;425.7;201.0;12.3;14.3;85.5;10.3;15.2;67.6;2.02;4.94;41.0;0.00;0.01;0.01;-0.01;0.24;2.08;0.18;0.18;2.26;Matches;8aa5f52c
1546;Jordan Marié;fr FRA;MFFW;Dijon;fr Ligue 1;27;1991;2.2;35.5;48.6;72.9;697.7;231.8;14.1;19.5;72.1;14.5;15.9;91.4;6.36;10.5;60.9;0.00;0.27;0.05;-0.27;1.36;4.09;0.45;0.00;5.00;Matches;0d2158d5
1547;Federico Marigosu;it ITA;MF;Cagliari;it Serie A;18;2001;0.3;23.3;46.7;50.0;576.7;240.0;6.67;13.3;50.0;6.67;10.0;66.7;10.0;16.7;60.0;0.00;0.00;0.00;0.00;0.00;0.00;3.33;3.33;0.00;Matches;66a9470c
1548;Adrián Marín;es ESP;DF;Alavés;es La Liga;22;1997;9.5;25.8;38.0;67.9;408.4;212.2;13.9;16.8;82.5;9.26;13.6;68.2;1.89;5.47;34.6;0.00;0.02;0.02;-0.02;0.63;2.42;0.42;0.21;2.95;Matches;b7f2edff
1549;Guillermo Maripán;cl CHI;DF;Alavés;es La Liga;25;1994;1.0;9.00;12.0;75.0;168.0;79.0;2.00;3.00;66.7;5.00;6.00;83.3;1.00;2.00;50.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches;d9764034
1550;Guillermo Maripán;cl CHI;DF;Monaco;fr Ligue 1;25;1994;19.5;48.7;55.4;87.8;1019.6;373.7;13.5;15.0;90.1;28.2;30.4;92.6;6.72;9.18;73.2;0.00;0.01;0.02;-0.01;0.05;3.08;0.10;0.05;3.90;Matches;d9764034
1551;Marlon;br BRA;DF;Sassuolo;it Serie A;23;1995;20.2;68.5;72.7;94.2;1162.6;463.5;31.3;32.5;96.5;31.8;32.7;97.1;4.46;5.94;75.0;0.00;0.03;0.02;-0.03;0.50;3.91;0.15;0.00;3.91;Matches;cdf65d12
1552;Omar Marmoush;eg EGY;MFFW;Wolfsburg;de Bundesliga;20;1999;0.9;11.1;18.9;58.8;114.4;24.4;8.89;11.1;80.0;1.11;4.44;25.0;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;1.11;0.00;2.22;Matches;0e0102eb
1553;Gonzalo Maroni;ar ARG;MFFW;Sampdoria;it Serie A;20;1999;2.0;36.0;46.5;77.4;565.5;227.0;19.5;21.5;90.7;10.0;12.0;83.3;4.00;7.00;57.1;0.50;0.30;0.20;0.20;5.00;5.50;3.50;1.50;7.00;Matches;e01ca8f4
1554;Marquinhos;br BRA;MFDF;Paris S-G;fr Ligue 1;25;1994;16.4;74.3;79.8;93.0;1320.1;424.8;30.7;32.0;95.8;34.8;36.6;95.0;6.59;7.93;83.1;0.06;0.05;0.05;0.01;0.24;5.98;0.98;0.00;5.91;Matches;d5f2f82b
1555;Bruno Martella;it ITA;DF;Brescia;it Serie A;26;1992;14.1;28.8;40.9;70.4;511.6;212.5;14.3;16.7;85.5;11.0;15.5;71.1;2.98;6.24;47.7;0.00;0.11;0.07;-0.11;1.06;2.48;1.21;0.92;3.83;Matches;1e12c53b
1556;Roger Martí;es ESP;FW;Levante;es La Liga;28;1991;25.2;11.2;18.0;62.5;161.4;44.8;6.87;8.85;77.6;3.06;5.44;56.2;0.67;1.55;43.6;0.04;0.12;0.06;-0.08;0.99;0.91;0.60;0.00;2.22;Matches;0ae4e09a
1557;Anthony Martial;fr FRA;FW;Manchester Utd;eng Premier League;23;1995;29.2;19.9;25.0;79.3;247.3;58.0;12.0;13.5;88.4;5.48;6.71;81.6;0.55;0.75;72.7;0.21;0.15;0.13;0.05;1.03;1.27;1.27;0.07;2.81;Matches;8b788c01
1558;Aarón Martín;es ESP;DF;Mainz 05;de Bundesliga;22;1997;19.9;32.6;45.6;71.6;499.8;197.9;19.0;21.5;88.8;9.70;14.3;67.7;2.81;7.14;39.4;0.00;0.15;0.19;-0.15;1.61;1.66;0.80;0.45;2.21;Matches;2f3e911a
1559;Daniel Martín;es ESP;GK;Betis;es La Liga;21;1998;5.9;23.6;31.2;75.5;605.8;395.6;6.95;6.95;100.0;9.15;9.66;94.7;7.29;13.9;52.4;0.00;0.00;0.00;0.00;0.17;0.17;0.00;0.00;0.00;Matches;4df0dff8
1560;David Martin;eng ENG;GK;West Ham;eng Premier League;33;1986;4.8;11.7;25.8;45.2;550.6;519.6;0.42;0.63;66.7;2.29;2.71;84.6;8.96;22.3;40.2;0.00;0.00;0.00;0.00;0.00;0.63;0.00;0.00;0.00;Matches;07666c20
1561;Jonas Martin;fr FRA;MF;Rennes;fr Ligue 1;29;1990;1.3;58.5;64.6;90.5;970.0;266.2;28.5;30.0;94.9;20.8;23.8;87.1;6.92;7.69;90.0;0.00;0.08;0.00;-0.08;0.77;6.92;0.00;0.00;6.15;Matches;468fdbad
1562;Jonas Martin;fr FRA;MF;Strasbourg;fr Ligue 1;29;1990;2.7;61.5;68.9;89.2;1078.5;253.7;26.3;29.3;89.9;24.1;24.8;97.0;7.78;10.0;77.8;0.00;0.07;0.11;-0.07;1.11;3.70;0.74;0.00;4.81;Matches;468fdbad
1563;Josh Martin;eng ENG;FWMF;Norwich City;eng Premier League;17;2001;0.4;30.0;37.5;80.0;407.5;70.0;27.5;27.5;100.0;0.00;2.50;0.0;2.50;2.50;100.0;0.00;0.00;0.00;0.00;0.00;2.50;0.00;0.00;0.00;Matches;3f072a68
1564;Martinelli;br BRA;FW;Arsenal;eng Premier League;18;2001;7.4;11.1;18.9;58.6;145.0;38.2;7.30;10.7;68.4;2.70;5.00;54.1;0.54;0.95;57.1;0.00;0.01;0.03;-0.01;0.27;0.41;0.68;0.00;1.62;Matches;48a5a5d6
1565;Álex Martínez;es ESP;DF;Granada;es La Liga;28;1990;0.2;30.0;50.0;60.0;780.0;375.0;5.00;5.00;100.0;15.0;20.0;75.0;10.0;25.0;40.0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;Matches;e1c805cf
1566;Emiliano Martínez;ar ARG;GK;Arsenal;eng Premier League;26;1992;8.6;24.7;34.1;72.4;592.3;369.9;6.74;6.74;100.0;12.4;12.8;97.3;4.77;13.7;34.7;0.00;0.00;0.00;0.00;0.00;0.70;0.00;0.00;0.00;Matches;7956236f
1567;Iñigo Martínez;es ESP;DF;Athletic Club;es La Liga;28;1991;33.0;36.4;47.9;75.9;810.2;316.1;11.1;12.6;88.0;17.5;20.9;83.6;7.42;12.5;59.5;0.03;0.03;0.03;0.00;0.30;3.55;0.27;0.12;4.00;Matches;3fc45c73
1568;Javi Martínez;es ESP;MF;Osasuna;es La Liga;19;1999;0.1;50.0;60.0;83.3;510.0;120.0;50.0;60.0;83.3;0.00;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;10.0;0.00;0.00;0.00;Matches;3672b352
1569;Javi Martínez;es ESP;DFMF;Bayern Munich;de Bundesliga;30;1988;7.5;72.5;79.9;90.8;1374.1;447.5;26.5;29.1;91.3;39.3;42.7;92.2;6.40;7.47;85.7;0.00;0.03;0.11;-0.03;0.27;6.13;0.80;0.00;6.53;Matches;7f97771d
